	16:5:27	Pcd:  Se me hicieron chuecos los dedos  mire con esa tabla por eso no quiero ver esa tabla 	2
	16:5:34	Participante: Pero aquí nadie, nadie le va a pegar, nadie le va hacer nada , es nomás para hacer	2
	16:5:39	Participante: aquí como le digo, realizamos una cruz	2
	16:5:42	Participante: Pasamos el cordonsito este 	2
	16:5:43	Pcd: Pues si Antono  quiere si lo hago, si no, no.	2
	16:5:47	Participante: ¿No?	3
	16:5:47	Pcd: No. ¿Dónde está antonio?	3
	16:5:51	Participante: MMM	3
	16:5:51	Pcd: ¿Y mi mamá dónde está?	3
	16:5:54	Participante: La están esperando allí afuera	3
	16:5:56	Pcd: Noo, no es cierto, uste es mentiroso	3
	16:5:59	Participante: no	-
	16:6:1	Participante: Pero, tenemos que hacer, a, habíamos dicho que   queríamos ir al baile no?	-
	16:6:8	Sí, pero primero va a bailar uste aquí 	-
	16:6:11	Participante: No, dijo que me iba ayudar	-
	16:6:12	Participante: Y ya luego íbamos a bailar un ratito 	-
	16:6:15	 Participante: y ya luego iíbamos ir al baile	-
	16:6:17	Pcd: ¿A bailar?	2
	16:6:18	Participante: Ummmju	2
	16:6:19	¿A dónbde vamos ir a bailar ?	2
	16:6:21	Participante: En el baile	2
	16:6:22	Pcd: ¿Y dónde está el baile?	2
	16:6:24	Participante: Pero eso lo vamos hacer, ya después que usted me ayude en eso 	2
	16:6:27	Participante: ¿Qué le parece?	2
	16:6:30	 Participante: Es muy sencillo lo quiere intentar 	2
	16:6:33	Pcd: No quiero intentarlo	2
	16:6:34	Participante:  ¿No?	2
	16:6:34	Pcd:  me duele mis dedos mire (incomprensible)	2
	16:6:39	Participante: Pero es un hilo nadamás	2
	16:6:41	Pcd: Pero pesa un kilo	2
	16:6:43	Participante: A  ver inténtelo	2
	16:6:46	Participante: Ta sencillo mire pase aquí el hilito	2
	16:6:50	Pcd: Entonces por aquí psa el hilito	2
	16:6:58	Pcd: ¿Y no sale una cruz? mentiras	1
	16:7:3	Participante: Es que los, páselo aquí por este	1
	16:7:10	Participante: Incomprensible	1
	16:7:14	Pcd: Uste está temblando porque no le gusta bailar	1
	16:7:17	Participante: No, sí me gusta	1
	16:7:18	Pcd: No	1
	16:7:22	Participante:  Y lo va a jalar por abajo	1
	16:7:29	Participante: ¿Sí está la cruz?	1
	16:7:31	Pcd:  ¿Porqué le gustan las cruz?	1
	16:7:33	Pcd: No, amí no me gusta	1
	16:7:34	Participante: ¿No le gusta?, ¿qué le gusta?	1
	16:7:35	Pcd: No, nada 	1
	16:7:37	Participante: ¿Nada?	1
	16:7:39	Participante: Pero mire, ya que tenemos éste así, podemos hacer un moño también	1
	16:7:43	 Pcd: ¿Le gustan los moños?	1
	16:7:45	Pa ponérmelo en la cabeza cuando me peine?	1
	16:7:48	Participante: Podría ser	1
	16:7:50	 Pcd: ¿Y me da ese cordón pa que me ponga  el moño en la cabeza?	1
	16:7:53	Participante: ¿Le gusta ésta?, o puedo  buscar otro moñito  para el	1
	16:7:56	Pcd: No, ese  megusta	1
	16:7:58	Participante:  A pues con ese, entonces ya que tenemos este así	1
	16:8:2	Participante: Vamos agarrar este mismo y lo pasamos por abajo	1
	16:8:9	Pcd: Ya se le salió ve, que menso es	1
	16:8:11	Participante: Risa, ahí está ya lo volvemos a poner	1
	16:8:14	Participante: Lo metemos aquí    pasamos el otro, y lo metemos por aquí	1
	16:8:18	Pcd: Oí  un pájaro cantar	1
	16:8:21	Participante: Incomprensible	1
	16:8:23	Participante: Y luego aquí  vamos hacer..	1
	16:8:24	No, no es pájaro	1
	16:8:26	No?, qué es?	1
	16:8:31	Participante: Lo dejamos así (incomprensible)	1
	16:8:35	Participante: Incomprensible	1
	16:8:36	Pcd: Pos ahora póngamelo en la cabeza	1
	16:8:42	Participante: ¿Lo quier hacer usted?	1
	16:8:43	Pcd: Nooo, hágalo usted	1
	16:8:44	Participante:Pero, a usted le sale más bonito que a mí	1
	16:8:46	Participante: Yo digo que a usted le sale más bonito 	1
	16:8:47	Pcd: Nooo, yo no se hacer  eso	1
	16:8:50	Participante: Está  más  sencilllo	1
	16:8:51	Pcd: No, no quiero	1
	16:8:51	Participante:  Ya le mostré	1
	16:8:53	Pcd: No, yo voy a tomarme mi veneno	2
	16:8:56	Participante: ¿si?	2
	16:8:56	Pcd: Sí	2
	16:8:57	 Participante:Risa	2
	16:8:58	Pcd: Qué?	2
	16:8:59	Participante: No	2
	16:9:0	 pcd: ¿No le gusta?	2
	16:9:2	Pcd; No más que ag¡hora medieron bien  poquito	22
	16:9:3	Participante: ¿si?, a lo mejor le dan más ahorita	2
	16:9:8	Pcd: Mmm, no me pueden dar más porque me enveneno	2
	16:9:13	Participante: ¿Si?, resolvemos esto  entonces?	1
	16:9:18	Pcd: ¿Y si no quiero qué?	1
	16:9:19	Participante: Pues habíamos dicho que hiríamos al baile nadamás que terminaramos	1
	16:9:23	Pcd: Pero tiene que bailar primero aquí	1
	16:9:25	Participante: Y me tiene que ayudar hacer un  monñito	1
	16:9:28	Pcd: A ver (recibe la tabla)	1
	16:9:30	Pcd: Yo termino de hacer el moño y usted  se pone a bailar	1
	16:9:33	Participante: Mmju sí	1
	16:9:34	pcd: Un zapateado	1
	16:9:35	Participante:Participante:Un zapateado	1
	16:9:37	¿Cómo lo (incomprensible)?	-
	16:9:39	Participante: Pues así nonomás como us zapateado, tara, tara, tara	-
	16:9:42	Pcd: Ok, Bueno lo va hacer e	-
	16:9:46	Participante: Sí	-
	16:9:47	pcd: Si no desbarato el moño y ya no le ayudo en nada	-
	16:9:50	Participante: Está bien	-
	16:9:53	Vamos a ver ??? baila un zapateado	-
	16:9:57	Participante: Sí	-
	16:10:5	Amanecí muy enojada	-
	16:10:9	Pcd: Porque me tratan mal	-
	16:10:13	Participante: ¿Si?, ¿cómo lo tratan?	-
	16:10:14	Pcd: Toda la gente me trata mal 	-
	16:10:17	Participante: Pero yo lo estoy tratandi bien ¿o no?	-
	16:10:19	Pcd: No porque tiene que bailar	-
	16:10:20	Participante:  Si pero ya hizo una puedo bailar 	-
	16:10:22	Ándele pues,  (aplaude)	-
	16:10:24	Participante:¿Me va a tararear?	-
	16:10:26	Pcd: Yo le tarareo (aplaude)	-
	16:10:27	Participante: Me tararea, ¿Va a bailar con migo?	-
	16:10:29	Pcd: Nooo, uste solo primero	-
	16:10:31	Participante: Así le tarareo	-
	16:10:32	Pcd: Eso, eso, eso, bravo, bravo, la música maestro (aplaude)	-
	16:10:37	Participante: Tan, tarra, tarara, 	--
	16:10:40	Pcd: Eso, vge, así me gusta que me cumplan 	-
	16:10:44	Pcd: ¿Así me va cumplir de llevarme a bailar?	-
	16:10:45	Participante: Sí porque usted me ayudó hacer alguna 	-
	16:10:50	Participante:entonces vamos hacer más  y pues..	-
	16:10:51	Nooo más?	-
	16:10:52	Participante: Sí	--
	16:10:53	Pcd: Aaaa nooooo	-
	16:10:55	Pcd: Sí es que dijimos que hacemos uno  y ya luego vamos al bailesillo  , yo ya bailé	-
	16:11:1	Participante:Le abilé, entonces tenemos que hacer otros y luego seguims haciendo más cosas, ¿qué le parece?	-
	16:11:6	Pcd: ¿qué, qué puede hacer más por mí?	-
	16:11:9	Participante: Pues puedo, puedo vailar otra  canción si quiere 	-
	16:11:12	Cante!!!	-
	16:11:13	Participante: Canto	-
	16:11:14	Pcd: Cante	-
	16:11:14	Participante: Ok, cuando termine	-
	16:11:15	Investigador 2: Cuando termine, cuando termine si	-
	16:11:17	Participante: Ajá	-
	16:11:17	Pcd: Eee	-
	16:11:17	Investigador 2: Hasta que termine de jugar	-
	16:11:20	Participante:  Si me va a seguir ayudando entonces 	-
	16:11:21	Pcd:Mmmm	-
	16:11:24	Participante: Mire ahora	-
	16:11:25	Pcd: Si va a canatar sí	-
	16:11:26	Participante: Ajá está bien	-
	16:11:27	Participante:   Mire va, lo que vamos hacer, vamos a empezar noo	-
	16:11:31	 Pcd: Aaaa,s  sabe que canción quiero que me cante	-
	16:11:34	Participante:  ¿Cuál?	
	16:11:34	Pcd: Amor eterno	
	16:11:35	Participante:  A ok, pero ya que terminemos con esto	
	16:11:38	Pcd: Ok	
	16:11:39	Participante:  Mire, vamos a empezar éste igual así, lo pasamos por acá	
	16:11:48	PParticipante:  Este lo pasamos por aquí	
	16:11:49	Pcd: Y uste sígalo haciendo e	
	16:11:51	 Participante: Mmmju	
	16:11:51	Pcd: Me gusta que trabaje	
	16:11:53	Participante: Sí claro,los dos así nos vamos ayudar	
	16:11:56	Participante: Y luego este lo pasamos por acá  abajo	
	16:11:59	Participante: Así. este también 	
	16:12:3	Participante: Y luego que ya lo tenemos así	
	16:12:5	Pcd: Otro moño?	1
	16:12:7	Participante: No, vamos ora cruz	1
	16:12:9	Pcd: Ayy no ya deje tanto moño, no van a caer en mi cabeza	1
	16:12:12	Participante:  (risa), así, dos cosas	1
	16:12:17	Pcd: no ve	1
	16:12:19	Pcd: ¿Y va a cantar verdad?	1
	16:12:21	Participante: Sí, pero ya que lo termine	1
	16:12:23	Pcd: ¿Y va cantar amor eterno?	1
	16:12:24	 Participante: Amor eterno	1
	16:12:27	Participante: Ahora usted	1
	16:12:34	Pcd: ¿Cómo se empieza la canción?	1
	16:12:37	Pcd: ¿Uste la sabe?	1
	16:12:39	"Participante: Me se el corito que dice ""amor eterno"""	
	16:12:44	Pcd: Aaa sí	
	16:12:45	Pcd:  Yo, lloro	
	16:12:46	Participante: ¿Si?	
	16:12:46	Pcd: Sí, con esa canción	
	16:12:50	Pcd: Fue cuando, cuando  se murió mi  mamá	
	16:12:53	Pcd: A no, mentira, mi mamá ya no me acuerdo, mi mamá no se ha muerto	
	16:12:59	Pcd: Mi mamá está viva	
	16:13:2	Pcd: ¿Uste tiene mamá?	
	16:13:3	Participante: Sí	
	16:13:4	Pcd: Pues yo quiero ver a la mía	
	16:13:7	Participante: mmmmm	
	16:13:9	Pcd: Y me stoy apurando pa que cante eee	
	16:13:18	Pcd: No le gusta que le haya puesto a bailar verdad?	
	16:13:21	Pcd: Pos ahora lo voy a poner a cantar	
	16:13:24	Pcd: Porque si no yo no trabajo	
	16:13:28	Participante: Nooo, a muy bien hecho	
	16:13:31	"Participante: Muy bien, dos ""X"""	
	16:13:34	Participante: ¿Hacemos otro?	
	16:13:36	Pcd: Pero uste va a cantar primero	
	16:13:37	Participante: Sí	
	16:13:38	Participante: Hacemos otro y lugo es que ya vio como me ha engañado	
	16:13:42	Participante:Entonces  ¿Hacemos otro?	
	16:13:43	Pcd: ¿Pero va a cantar?	
	16:13:43	 Participante: Sí, si voy a cantar	
	16:13:45	Mmju	
	16:13:46	Pcd: Eterno, 	
	16:13:46	Ok. Entonces vamos hacer otro	
	16:13:50	 Participante:Vamos hacerlo igual	
	16:13:53	pcd:¿Qué no sabe hacer otra cosa?	
	16:13:55	 Participante: sí	
	16:13:57	 Participante: Pero ahorita hacemos esto, como ya está más fácil	
20	16:14:1	 Participante: Es que si está más fácil así haciendo esto terminamos más rápido y nos vamos	
202	16:14:6	Pcd: Hoy no es jueves 	2
20	16:14:8	 Pcd: Es martes 	2
20	16:14:9	 Participante:Es martes!!	2
	16:14:10	 Participante: aquí alguien se equivocó entonces 	2
	16:14:12	Pcd. ¿Por qué pusieron juves?	2
	16:14:14	Pcd: Es martes	2
	16:14:15	Participante: Es martes !!!! aa, entonces no haga caso a eso entonces	2
	16:14:19	Participante:  Mire hacemos otro, para que acabemos más  rápido y ya si quiere 	2
	16:14:23	Participante: No, nos digan nada y ya canto	2
	16:14:25	Pcd: Ok	
	16:14:25	Participante: Y así seguir trabajando	1
	16:14:27	Que no están de metiches	1
	16:14:28	Participante:Ok	1
	16:14:29	 Pcd: A mí me gusta que cante	1
	16:14:31	Participante: ¿Si?	1
	16:14:33	Pcd: Entonces vamos hacer otro	1
	16:14:38	Participante: Vamos hacer así, yes te por aquí	1
	16:14:59	 Participante: y vamos hacerlo poe acá	1
	16:14:59	Pcd: Tanto por allá	1
	16:15:1	Participante: Mande?, para que quede bonito	1
	16:15:5	Pcd: Ya ve ya se le cayó	1
	16:15:6	Sí, ya está	1
	16:15:8	Pcd: Antonio ¿Dónde estás?, mamá!!!, ¿Dónde está mi mamá?	3
	16:15:12	Participante: Ahorita va a venir	3
	16:15:14	Participante: Ahorita la llevamos, entonces está así	3
	16:15:16	Pcd: Y si le hablamos a mí mamá para que lo oiga cantar?	3
	16:15:19	Participante: Mmmju, sí	3
	16:15:21	Pero priemero vamos a terminar esto sto aquí (incomprensible)	2
	16:15:25	Pcd:Una cruz	2
	16:15:26	Participante: Una cru, entonces una vez que está aquí así  esto  hacemos una cruz	2
	16:15:34	Pcd: Y pa dónde se iría Antonio?	2
	16:15:39	"Participante:  Una ""x"" aquí está, entonces sería así"	2
	16:15:42	Participante: Dos así , y ya lugo nos queda así	2
	16:15:49	Pcd: ¿Uste que está haciendo aquí ?	2
	16:15:52	Participante: Mmmm, vine con usted porque es para jugar con usted un ratito	2
	16:15:54	Participante: ¿Y quién lo invitó?	2
	16:15:56	Participante:  y bailar,   ??????? me invitó	2
	16:15:58	Pcd: Ah, y va a cantar	2
	16:16:0	Participante:  mmmmju, aqué está 	2
	16:16:1	Pcd: Va a cantar amor eterno	2
	16:16:2	Participante:   Sí	1
	16:16:5	Pcd: Entonces sí trabajo porque me hacen lo que yo quiera, porque quiero ir a bailar	1
	16:16:10	Pcd: Quiero cantar, quiero jugar, no, o no quiero jugar	1
	16:16:17	Pcd: No quero jugar	1
	16:16:25	Pcd: No quiero jugar	1
	16:16:27	Pcd: No quiero jugar	1
	16:16:35	Pcd: ¿Uste ha concursado?	1
	16:16:38	Participante:  Mm en qué?	1
	16:16:39	Pcd: En el baile	1
	16:16:41	Participante:  En el baile!!!, noooooo	1
	16:16:42	Pcd: No pos que malo	1
	16:16:44	 Participante:   No soy tan bueno bailando	1
	16:16:46	Pcd: Pos que malo	1
	16:16:48	Pcd: Debería  agarrar  un concurso, e irse de gira artistica	1
	16:16:54	Participante:  ¿Si?	1
	16:16:56	Pcd: aquí está 	1
	16:16:56	Participante:  Ok, muchas gracias, muy bien 	1
	16:16:58	Pcd: Ahora sí muy bien cante	2
	16:17:0	 Risa	2
	16:17:0	Pcd: Cante!!!, cante!!!	2
	16:17:3	Participante:  Canto?, mmmm	2
	16:17:4	Pcd: Ahí sentado cante	2
	16:17:6	Participante:  Aquí sentado?	2
	16:17:7	Pcd: No tiene que pararse porque ellos se asustan 	2
	16:17:10	Pcd: ¿Sí?	2
	16:17:11	Con su canto, yo no me asusto ni de su baile	2
	16:17:14	Participante:  aaa ¿le gustó como bailo?	2
	16:17:16	Pcd: Uuuu sí	2
	16:17:17	Participante:  ¿Si?	2
	16:17:17	 Pcd: Le digo que está bueno pa un concurso	
	16:17:19	Participante:  aaa ok, lo voy a considerar entonces 	-
	16:17:21	Pcd: mmmju	-
	16:17:23	Participante:  mmmju, hacemos otro?	-
	16:17:24	Pcd: Noooo, va a cantar	-
	16:17:25	Participante:  aaaa, voy a cantar, ¿Y si me regañan?	-
	16:17:28	Participante:  Ya nomás con eso	-
	16:17:28	Pcd: No, no, no lo regañan, verdad que  si cante!!!	-
	16:17:33	Pcd: Si cante!!! Si cante!!!	-
	16:17:36	Participante:  Si canto?	-
	16:17:36	Pcd: Sí	-
	16:17:38	Participante:   a ok, pero usted me va ayudar oooo	-
	16:17:39	Pcd: Noo, yo no se amor eterno, 	-
	16:17:41	Participante:   No?	-
	16:17:41	Pcd: No	-
	16:17:42	"Participante:  Es que yo nadamás me acuerdo del, del  pedaso que dice ""amor eterno """	-
	16:17:46	Pcd: A pues uste	-
	16:17:48	Participante: Inolvidable yo creo 	-
	16:17:48	Pcd: Aaaa	-
	16:17:51	 Participante: Por tus ojitos es que no me la se	-
	16:17:54	Quisiera que no se volvieran  a cerrar nunca y siempre vivir contigo	-
	16:18:0	Participante: Y siempre vivir contigo	-
	16:18:2	Pcd: Sí yo se que siempre vivir contigo	-
	16:18:3	Participante: Incomprensible	-
	16:18:5	Así, así está viviendo mi mamá 	-
	16:18:8	Participante: Si?	-
	16:18:8	 Pcd: Conmigo	-
	16:18:9	Participante:  sí?	-
	16:18:10	Pcd: ummmju	-
	16:18:13	Pcd: Pero ya no se sabe más!!	-
	16:18:15	Pcd:  Noo, es que no me la se, no no sabía que la iba a cantar	-
	16:18:21	Pcd: Pos para la otra practíquela	-
	16:18:22	Para la otra practico está bien?	-
	16:18:23	Pcd: Sí pero bien practicado 	-
	16:18:25	Participante:  Sí bien praticado	-
	16:18:26	Pcd: Sí porque ya no quiero jugar 	1
	16:18:27	Participante:  Con música  y toda la (incomprensible)	1
	16:18:29	Pcd:  Sí, con mariachi	1
	16:18:31	Participante:  Pero para que me traigan otra vez me tiene que ayudar hacer otro 	1
	16:18:36	Participante:  Porque lugo me dicen, no nomás quieres andar bailando 	1
	16:18:39	Participante:   Y quieres andar cantando, pero pues no no puedes 	1
	16:18:43	Pcd: Uste, uste debería ser artista 	-
	16:18:45	Participante:  (risa), debería ser artista, No (risa), no	-
	16:18:49	Pcd: ¿Por qué le da risa?	-
	16:18:50	Participante:  Nooo, pero ser artista está muy díficil	-
	16:18:54	Pcd: No, pues namás canta	-
	16:18:55	Participante:  Nomás cantando y ya, y bailando noo 	-
	16:18:57	Pcd: Y bailando	-
	16:18:59	Pcd: Y cuando valla a cantar tiene que bailar, cuando vallla agarrar el micrófono  tiene que bailar, así, pa un lado, pa otro	-
	16:19:7	Pcd: No quedese  parado como estatua no, tiene que moverse pa cantar	-
	16:19:15	Pcd: Sí	-
	16:19:15	Participante:  Y bailar también 	-
	16:19:16	Pcd:  Y bailar también 	-
	16:19:18	Participante:  Ok, Entonces hacemos otro  	-
	16:19:20	Pcd:  Y ya 	-
	16:19:21	Pcd: Ajá ya vimos 	-
	16:19:21	Ya vimos, me toco tomarme mi mnedecina 	-
	16:19:24	Participante:  Sí Y ya después para la otra 	-
	16:19:25	Sí porque tengo que buscar a mi mamá, ¿Dónde está mi mamá ?	-
	16:19:25	Participante:   A Ok	-
	16:19:28	Pcd: Y Antoino pa donde se fue?	3
	16:19:30	Participante:  Terminamos esta y ya luego vamos a buscarlo	3
	16:19:34	Participante:  Está?	3
	16:19:35	 Pcd:  Ok	3
	16:19:36	Participante:Ok mire ahora como comenzamos con cruz, con moño o como quiere empezar	3
	16:19:42	Pcd: Nooo, no me gusta eso 	1
	16:19:43	Participante: no?, es el último ya, ya para irnos 	1
	16:19:46	Pcd: Pues ponga que quiere uste 	1
	16:19:47	Participante: nooo, ok voy a poner lo que quiera, vamos a mostrar aquí	1
	16:19:53	Participante: Una cruz	1
	16:19:58	"Participante: Vamos hacer, vamos a empezar con una ""x"""	1
	16:20:0	Pcd: no, no me gusta la tabla 	1
	16:20:3	Participante: ¿No?	1
	16:20:3	Pcd: No	1
	16:20:4	Participante: Pero, ya es, ya se va acabar	1
	16:20:9	Participante: Para terminar y hacer lo siguiente y vengo a cantarle 	1
	16:20:16	Pcd: ¿Pero deberas va  a venir?	1
	16:20:18	 Participante: Sí	1
	16:20:19	Pcd: amor eterno	1
	16:20:19	Participante: Amor eterno	1
	16:20:22	"Participante: Va hacer así una ""x"""	1
	16:20:24	"Pcd: Puras ""x"""	1
	16:20:26	"Participante: Puras ""x"", lo hacemos ok, entonces lo pasamos por aquí donde está el otro, por ahí lo pasamos  "	1
	16:20:32	"Pcd: Otra ""x"""	1
	16:20:34	Participante: Ummmju y este 	1
	16:20:35	"Pcd: Y puras  ""x"""	1
	16:20:38	Participante: Lo pasamos por aquí (Incomprensible)	1
	16:20:40	Pcd: Y a uste porque le gusta jugar ese jugo?	1
	16:20:44	Participante: Porque está muy tranquilo está muy fácil	1
	16:20:46	Pcd: Nooo, ta más  tranquilo que baile	1
	16:20:49	Participante:  Y así (risa ) noo, pero es muy cansado (incomprensible)	1
	16:20:54	Participante: Lo hacemos aquí, lo volvemos a pasar	1
	16:20:57	Pcd: Eso no voy a poder hacerlo yo 	1
	16:21:0	Participante: Ok, vamos hacer otro más fácil	1
	16:21:5	Pcd: Ni esa tampoco	1
	16:21:7	Participante: Si ahorita ya la hizo	1
	16:21:8	Pcd: ¿Yo lo hice?	1
	16:21:9	Participante: Mmm ju pero 	1
	16:21:10	 Pcd: Yo no me acuerdo 	1
	16:21:11	 Participante: Y yo le estoy diciendo como hacerlo	1
	16:21:13	Pcd: Pero yo no me acuerdo	1
	16:21:15	Participante: Ok, Vamos hacerlo desde el principio	1
	16:21:18	Participante: mire, vamos agarrar el cordonsito y lo vamos a meter aquí	1
	16:21:20	Participante: lo pasamos y después 	1
	16:21:24	Pcd: Noo, yo quiero ver Antonio	3
	16:21:26	Participante: Sí, pero ya vamos a terminar (incomprensible)	3
	16:21:28	Pcd:  Si porque él se va a comer mi pollo	2
	16:21:30	Participante: Ajá  ahorita va ir usted para que no se lo coma 	2
	16:21:35	Noooo, tengo que tomarme mi medecina 	2
	16:21:38	Participante: Ok, hacemos el último y ya, vale 	2
	16:21:40	Pcd: Ummju	2
	16:21:42	Participante: Entonces esto lo pasa por acá	2
	16:21:47	Pcd: Que bonito trabaja e	1
	16:21:48	Pcd: Siga trabajando, siga trabajando	1
	16:21:51	Participante: Ahorita usted me va ayudar hacer igual 	1
	16:21:53	Pcd: No pero es que yo no se	1
	16:21:55	Participante:  Aqu'i les estoy, le stoy  mostrando como 	1
	16:21:58	Participante:   Y ya, son dos circulos  (incomprensibles)	2
	16:22:5	Pcd: axxx, no me peinaron (se rasca la cabeza), tengo que andar peinada	2
	16:22:10	 Pcd: Y cambiada pa cuando uste cante 	2
	16:22:22	Pcd:  Mama, donde estas?, ven por mi	3
	16:22:26	Pcd: Ya quiero que venga mi mama por mi	3
	16:22:28	Pcd:  Porque ya me quiero ir	3
	16:22:30	Pcd: Ya me quiero ir	3
	16:22:33	Pcd:  Uste no se quiere ir?	3
	16:22:36	Participante:  No, estoy jugando a gusto  aqui con usted	3
	16:22:38	Pcd: No pero yo no estoy	3
	16:22:40	Participante:  No?	3
	16:22:40	Pcd: No porque...	3
	16:22:41	Participante:  Pero estamos jugandon  y baile un ratito y a uste le gusto	3
	16:22:51	Participante: Y  Cante mal pero intente cantar mira 	3
	16:22:54	Pcd: Ya, ya dijo que era el ultimo e, yo ya me voy	3
	16:22:58	Pcd:  Yo ya me voy 	33
	16:23:0	Participante:   Una mas 	3
	16:23:3	Pcd:  Otro mas?	3
	16:23:3	Participante:   Mmmju otra mas 	3-
	16:23:5	#Pcd: (Incomprensible), el otro mushasho ya se durmio?	-
	16:23:9	Participante: Noo,  ahi no importa, una mas 	-
	16:23:14	 Participante:   Va estar  hacer bien facil usted,  si?	-
	16:23:17	Pcd:  Pero uste no va a cantar?	-
	16:23:19	Participante:   Si  pero es que no me laa se 	-
	16:23:21	Pcd: Cual si sabe?	-
	16:23:22	Participante:  Le dije que a la siguiente mire, cual me se mmmmmm?	-
	16:23:30	Pcd: Uuu, ps lo piensa mucho	-
