12	17:1:43	Participante: Mmm, no, no mucho	2
12	17:1:45	Uste es chaparro	2
12	17:1:46	Participante: Sí	-
12	17:1:49	Pcd: no, yo soy grande	-
12	17:1:51	Participante: Sí	-
12	17:1:52	 Pcd: Yo medía, cuando tenía 16 años medía 1.62	-
12	17:1:59	Participante: Mmmm cierto	-
13	17:2:1	Pcd: Ahorita ya tengo 15 años	2
13	17:2:5	Pcd: ¿Uste no cre que tenga 15 años?	2
13	17:2:7	Participante: noo, pues sí	2
13	17:2:10	Pcd: Pues tengo 15	2
13	17:2:12	Participante: Ok	2
13	17:2:12	Pcd: Y mido 1.58	2
13	17:2:16	Participante:  Grande ahí dice 	2
13	17:2:24	Pcd: Guapo	2
13	17:2:26	Participante: ¿ a ya vio la palabra guapo?	2
13	17:2:28	Pcd: Noo, aquí la vi	2
13	17:2:30	Participante: Mmm	2
13	17:2:34	Participante: aquí está namás que es, a lo mejor allí está	2
13	17:2:39	Pcd:Aquí está 	2
13	17:2:40	Participante:  Ahí está, ya vio, ya vio que sí están las palabras así formadas	2
13	17:2:44	Participante: Guaapo	2
13	17:2:47	Participante: Bie, bien hecho	2
13	17:2:50	Participante: Aquí si raye que ya la hicimos 	2
13	17:2:54	Participante: ¿Buscamos otra?	2
13	17:2:55	Pcd: ¿Y, y ya terminando me lleva con mi mamá?	2
13	17:2:59	Participante: Sí	2
14	17:3:0	Pcd: ¿De veras ?	2
14	17:3:1	Participante: Sí	2
14	17:3:2	Pcd: Nooo, uste está contando mentiras 	2
14	17:3:4	Participante: (risilla )noooo	2
14	17:3:5	Pcd: Y, y luego se ríe con más ganas, cuenta mentira	2
14	17:3:9	Participante: No, no son mentiras, pero promero tenemos que terminar	2
14	17:3:13	Pcd ¿Y para qué?	2
14	17:3:14	Participante: Porque, quería, quería a distraernos un ratito a jugar	2
14	17:3:19	pcd: No porque la medecina que me dieron está amarga	3
14	17:3:22	Pcd:  Y yo me quiero ir	3
14	17:3:24	Participante: Ahorita ya, en cuanto terminamos nos vamos todos	3
14	17:3:30	Pcd: ¿Qué dice aquí?	1
14	17:3:31	Participante: Limpio	1
14	17:3:35	 ¿Yo ando limpia?	1
14	17:3:37	Participante: Sí	1
14	17:3:37	 Pcd: O ando sucia	2
14	17:3:38	Participante: No, anda limpia	2
14	17:3:39	pcd: Sí porque me bañan a fuerza	2
14	17:3:42	Participante: sí!!!	2
14	17:3:43	Pcd: Con agua elada	2
14	17:3:43	Participante: ¿Con agua elada?	2
14	17:3:44	pcd: Sí, y me da mucho frío	2
14	17:3:47	Pcd: ¿A uste nunca lo han bañado con agua elada?	2
14	17:3:50	Participante: (Risa), me he bañado con agua elada sí	2
14	17:3:53	 Pero es un ratito nomás lo que se siente el agua	2
14	17:3:57	pcd: noo, pues yo toda la siento elada	2
15	17:4:3	Participante: ¿Cuál estamos buscando limpio verdad?	2
15	17:4:6	Pcd: mmmmju	2
15	17:4:9	Participante: Mire para que no diga que la dejo hacer toda sola	2
15	17:4:12	pcd:  Sí pues es que uste quiere que la haga toda	1
15	17:4:14	Participante: Mire vamos a, dijimos que vamos hacer uno y uno, 	1
15	17:4:16	 Participante: Y aquí va estar la otra, pero aquí está escrita hacia al revés 	1
15	17:4:20	Pcd:  A pues uste ya sabe 	1
15	17:4:21	 Participante: Incomprensible	1
15	17:4:25	Participante:  Es que es así, aquí si la quiere tachar ya la tachamos	1
15	17:4:30	Pcd: Uste si me ayuda	1
15	17:4:32	 El otro mushasho no me ayudaba nada	1
15	17:4:34	 ¿No le ayudaba?, no es que yo dije que vamos a jugar juntos verdad	2
15	17:4:38	Pcd: Y hasta me dolió el hombro de tantas acomodar, esas fichas pesaban como 3 kilos 	2
15	17:4:43	Participante:  ¿Si?	2
15	17:4:44	pcd: Tan pesadas	2
15	17:4:45	Participante: Tan pesadas 	2
15	17:4:47	Participante: Vamos a buscar una así bajoo, que no tenga muchas letras	1
15	17:4:54	 Participante:¿Está bien?	1
15	17:4:54	pcd: Sí, atravesada o así	1
15	17:4:57	Participante:  Así en vertical, así	1
16	17:5:0	 Pcd: Bajo	1
16	17:5:0	Participante: Ummju	1
16	17:5:2	Pcd: Ummm	1
16	17:5:4	pcd: No pos esa si no la se	1
16	17:5:6	Participante:¿No lo sabe?	1
16	17:5:7	Pcd: Nooo	1
16	17:5:8	Participante: Pero ahorita  encontró guapo,  encontró así	1
16	17:5:11	Pcd:  ¿Guapo?, pues si lo estaba  leyendo	1
16	17:5:16	Participante: Ammm	1
16	17:5:16	Pcd: Grande no lo he encontrado	1
16	17:5:19	A, ahorita vamos a buscar bajo	1
16	17:5:25	pcd:  Este es grande 	1
16	17:5:28	Participante: A mire así para acá, ya la encontró	1
16	17:5:31	Pcd: Es grande?	1
16	17:5:31	Participante: Ajá, grannnnde	1
16	17:5:39	Pcd: No yo ya me voy 	3
16	17:5:41	Pcd:  Uste nomás me está entreteniendo	3
16	17:5:44	Participante: Nooo, pues estamos jugando, estamos haciendo cada quin una.	3
16	17:5:48	Pcd:  A uste le toca este	1
16	17:5:49	Participante: ¿Mande?	1
16	17:5:51	Le toca a uste 	1
16	17:5:51	Participante:  Me toca a mí ok 	1
16	17:5:52	Participante:   Ya h¡cimos grande	1
16	17:5:55	Participante:  ¿La tacha uste la que ya encontramos o la tascho yo?	1
17	17:6:0	Participante:  Cualquiera ok 	1
17	17:6:3	Participante:  Grande bueno ok me toca a mí	1
17	17:6:8	Pcd: No, yo ya me quiero ir	3
17	17:6:10	Participante:  Pero todavía nos falta un poquito, así que ya casi terminamos mire ya casi vamos por la mitad	3
17	17:6:16	Participante:  ¿Si?, terminamos y ya nos vamos 	3
17	17:6:19	Pcd: Uste se está  riendo de mí	2
17	17:6:21	Participante:  Nooo, yo no me estoy riendo oiga	2
17	17:6:22	Pcd: No, sí sswe está riendo 	2
17	17:6:23	Participante:  Nooo, no me estoy riendo	2
17	17:6:25	Pcd: Bueno pues empiece	1
17	17:6:26	Participante:   Ok, cual quiere jugar 	1
17	17:6:27	Pcd: Pues la que uste quiera	1
17	17:6:28	Participante:  La que yo quiera	1
17	17:6:30	Pcd: Pequeño	1
17	17:6:31	Participante:  Pequeño	1
17	17:6:32	Pcd: Es la más grande	1
17	17:6:34	Participante:  Ok vamos a buscar aquí...	1
17	17:6:48	Participante: Incomprensible	1
17	17:6:53	Participante:  Mire ya lo encontró	1
17	17:6:55	Pcd:  (incomprensible)es esta	0
17	17:6:56	Participante:  Sí, pero aquí nos falta, no le pusieron la rayita (incomprensible)	0
18	17:7:3	Pcd: Yo nomás hice así	0
18	17:7:5	Participante:  Pero pos ya lo había encontrado (risilla)	0
18	17:7:7	Pcd: noooo, no lo habí visto 	0
18	17:7:9	Participante:  ¿No lo había visto?	0
18	17:7:9	Pcd: No	0
18	17:7:11	Participante:  aaa	0
18	17:7:11	Pcd: Entonces ya le gané	0
18	17:7:13	 Participante:  Me ganó	0
18	17:7:14	Pcd: Ya le gané	0
18	17:7:16	Participante:  Bueno 	0
18	17:7:21	Pcd: El que sigue le toca a uste, amí  no	0
18	17:7:23	Participante:   Incomprensible	0
18	17:7:25	Pcd: Yo ya me quiero ir	3
18	17:7:27	Participante:  Ya casi terminamos	3
18	17:7:30	Pcd: ¿Y uste que está haciendo ahí?	3
18	17:7:34	Participante:  Vamos a buscar las palabras aquí	3
18	17:7:37	Participante: Incomprensible	-
18	17:7:39	Pcd: Mmm es que está parado y mirando feo	-
18	17:7:43	Participante: ¿Si?	-
18	17:7:43	 Pcd:  Sí	-
18	17:7:44	 Participante: No le haga caso,  ahorita nosa vamos	-
18	17:7:46	Pcd:  Sí (Incomprensible)	-
18	17:7:49	Pcd: Alto	1
18	17:7:50	Participante: Alto 	1
18	17:7:52	Participante: Hay que buscar alto, ¿Me toca amí, o le toca a usted ?	1
18	17:7:54	Pcd: A uste,  noooo,  yo ya hice mucho	1
18	17:7:56	Participante: aa (Risa), no pues que usted lo hace mejor que yo	1
19	17:8:0	Pcd: ¿No quiere galletas?	1
19	17:8:2	Participante: Mmmmm, no, está bien, gracias	1
19	17:8:3	Pcd: Pos ya se la comió	1
19	17:8:5	Participante: Risa	1
19	17:8:8	"Participante: Mire aquí encontré ""alto"""	1
19	17:8:14	"Participante: Así para acá, ""alto"""	1
19	17:8:18	Participante: ¿La tacha usted o la tacho yo?	1
19	17:8:20	Pcd: Uste	1
19	17:8:21	Participante: Yo la tacho ok, le toca a usted	1
19	17:8:24	Participante: Ya casi terminamos mire nos quedan bien poquitas	1
19	17:8:28	Participante: Ya casi	1
19	17:8:29	Pcd: Yo Ya me cansé	1
19	17:8:31	Participante: ¿Ya se canso?,  pero ya vamos a terminar	1
19	17:8:34	Pcd: Bueno	0
19	17:8:35	Participante: Bueno 	0
19	17:8:39	Participante: Mmmmm, ¿Qué otro nos falta?	0
19	17:8:41	"Pcd:"" Flaco"""	0
19	17:8:42	Participante: Flaco, (incomprensible)	0
19	17:8:44	Pcd: Dónde estás flaco	0
19	17:8:45	Participante:  (Risa)	0
19	17:8:52	Participante: (incomprensible)	0
20	17:9:2	Pcd: Fla, fla, fla	0
20	17:9:10	Participante: por aquí es esto, por aquí está	0
20	17:9:15	"Pcd: Es una ""F"", pero no está lo demás "	0
20	17:9:20	Participante: (incomprensible)	0
20	17:9:23	Pcd: Ese, ese ya no está	0
20	17:9:25	Participante: ¿No?	0
20	17:9:26	Pcd: No	0
20	17:9:26	Participante:  Vamos a bucar otra entonces	0
20	17:9:29	Pcd: Lento	0
20	17:9:29	Participante:  Lentio	0
20	17:9:32	Pcd: Sucio	0
20	17:9:33	Participante: Sucio	0
20	17:9:34	Pcd:¿Dónde viene sucio?	0
20	17:9:37	Participante: Aquí está sucio	0
20	17:9:39	Participante:  ¿Pero ya lo encontró?	0
20	17:9:42	Pcd: Pues uste la está buscando no yo	0
20	17:9:44	Participante:  Aaa yo!! mire ya la encontró	0
20	17:9:52	Participante: Ok, muy bien	0
20	17:9:53	Pcd: Uste le toca, no me ponga nomás amí	0
20	17:9:55	Participante:  Noooo, sí	0
20	17:9:57	Pcd: Eee?	0
20	17:9:58	Pcd: Uste me da las más díficiles!!!	0
21	17:10:1	Participante:  noo, sólo, (incomprensible) a muy bien 	0
21	17:10:4	Participante:  Me dio una larga ahoria	0
21	17:10:7	Participante:  Pereme ahorita que me dijo que  no estaba la del flaco, yo ya la encontré	0
21	17:10:12	Participante:  ¿Uste no la ve?	0
21	17:10:13	Pcd: No.	0
21	17:10:14	Participante:  Aquí está	0
21	17:10:16	Participante: Flaaacoo 	0
21	17:10:22	Participante:  Bueno ahí está ya la hicimos 	0
21	17:10:25	Pcd: Pues rayela	0
21	17:10:26	Participante:  Ok, la rayo	0
21	17:10:30	Participante:   ¿Cuáles faltan?, ya casi terminamos mire	0
21	17:10:34	Pcd: Lento	0
21	17:10:36	Participante:  lento 	0
21	17:10:36	Pcd: Usted	0
21	17:10:37	Participante: Le toca a usted, no  ya ya hice flaco ahora le toca encontrar 	0
21	17:10:44	Participante: Aa ve que rápido la encotró	0
21	17:10:46	Pcd:  Es que no la busqué	0
21	17:10:47	Participante: No la buscó?, no  ya vio 	0
21	17:10:49	Pcd: Es que esa me dijo, aquíí esto	2
21	17:10:52	Participante: (risa)	2
21	17:10:53	Pcd: Mire se está riendo de mí	2
21	17:10:55	Participante: Nooooo, pues que aaa, usted lo está viendo del derecho y yo la estoy viendo del revés  está más díficil	2
22	17:11:3	Participante: Lento ya lo encontramos 	2
22	17:11:6	Participante:  Ya nada más nos faltan dos 	2
22	17:11:10	Pcd: Uste  va a buscar rápido	2
22	17:11:12	Participante:  A ok, yo busco rápido y usted busca bajo	3
22	17:11:20	Pcd: Yo ya me quiero ir 	3
22	17:11:22	Participante: Ya no más nos faltan dos!!!	3
22	17:11:23	Pcd: Pues uste hágalas	1
22	17:11:25	Participante: Una y una	1
22	17:11:28	Participante:  ¿Está bien?	1
22	17:11:28	Pcd: Pues sí,búsquese   la más díficil	1
22	17:11:31	Participante: A ok, yo busco la más díficl usted busca la más  fácil	1
22	17:11:33	#Pcd: Uste va a buscar rápido	1
22	17:11:34	"Participante: A ok, usted busca ""bajo"""	1
22	17:11:39	Pcd: Mmmmm	2
22	17:11:45	pcd: Ayyy me duele el brazo, ayyy, ay, ay, ay	2
22	17:11:50	Pcd: Búsquela	2
22	17:11:50	Yo la estoy buscando, usted también	2
22	17:11:52	Pcd: Nooo	2
22	17:11:54	Participante: Aaa, dijimos que íbamos hacer una y una	2
22	17:11:58	Pcd: Aquí está ya lo encontré	2
23	17:12:2	Pcd: Vea, ellla me dijo aquí estoy	2
23	17:12:4	Participante: Risa 	2
23	17:12:5	Pcd: No te molestes	2
23	17:12:6	Participante: Ok, aquí ya la hicimos	2
23	17:12:10	Pcd: Yo ya me quiero ir 	3
23	17:12:12	Participante: ¿Ya se quiere ir?	3
23	17:12:13	Pcd: ¿Dónde está mi mamá?	3
23	17:12:14	Participante: Falta una pero pos ya no la encontramos 	3
23	17:12:16	Pcd: No pues de  esa se va encargar uste yo ya no, yo ya me cansé	3
23	17:12:20	Participante: Pero me ayuda porque yo no la encuentro	3
23	17:12:23	Participante:  Ya para irnos 	2
23	17:12:26	Pcd: No pues yo no la encuentro	2
23	17:12:29	Participante: No, sí, vamos a  buscar entre los dos más rápido, si las estamos buscando rápido	2
23	17:12:35	Pcd: ¿Rápido?	2
23	17:12:36	Participante: Ummmju	1
23	17:12:41	Pcd: No pues no 	1
23	17:12:43	Pcd: Pues uste búsquela	1
23	17:12:44	Participante: La estoy buscando entre los dos	1
23	17:12:46	A uste le toca, a mí no, yo ya me quiero ir	1
23	17:12:49	Participante:  ¿Ya se quiere ir?	1
23	17:12:50	Pcd: Ya, y  me llevo mi café y mis galletas 	1
23	17:12:54	Participante: Pero así lo va a dejar sin aunque nos falte una 	1
23	17:12:58	Pcd: Pos le toca a uste 	1
23	17:12:59	Participante: Y me dijo que ahorita me iba ayudar a poner su nombre aquí	1
24	17:13:3	Pcd: A mire mi nombre es ?????? (escribe su nombre enel papel)	0
24	17:13:6	Participante: Ummmmju	0
24	17:13:13	Pcd: ????????	0
24	17:13:23	Pcd: ??????	0
24	17:13:24	Participante: Y le pone la fecha también, así la fecha de hoy	0
24	17:13:29	Pcd: Hoy es jueves?	0
24	17:13:30	Participante: Ajá	0
24	17:13:31	Pcd: Noooo, hoy es viernes 	0
24	17:13:31	Participante: ¿Es viernes?, aa 11 de junio	0
24	17:13:41	Pcd: Aaa, tengo que ir con el dentista	-
24	17:13:43	Participante:  ¿si?	-
24	17:13:44	Pcd:  Sí, ya se me pasó la sita 	-
24	17:13:47	Participante:  Se va rápido ahorita como la palabra que nos falta	-
24	17:13:49	Pcd:Sí	-
24	17:13:53	Participante:  Ya nadamás nos falta una y ya, para que valla con el dentista	-
24	17:13:57	Pcd: Noooo, ya me quiero ir	3
25	17:14:0	pcd: Uste es el que la falta una, amí no 	3
25	17:14:3	Participante:  Pero no lo encuentro!!!!	3
25	17:14:5	Participante:  Y dijo que me iba ayudar	3
25	17:14:12	Pcd: No, pos no lo encuetro	3
25	17:14:14	Participante:  Mmmm no lo encuentra!!	3
25	17:14:19	Pcd:¿ No es ésta?	3
25	17:14:22	Participante:  No, no es	3
25	17:14:24	Pcd: Es ésta	0
25	17:14:26	Pcd: No pos esa ya no está aquí	0
25	17:14:28	Participante:  Pues todas las demás si estaban	0
25	17:14:31	Participante:  Pero falta ésta	0
25	17:14:33	Participante:  Nadamás hay que buscarla entonces	0
25	17:14:40	Pcd: Incomprensible	0
25	17:14:43	"Pcd: Es con  una ""F"""	0
25	17:14:45	Participante: Ummjo	0
25	17:14:46	"Pcd: ¿Dónde están las ""F""?"	0
25	17:14:49	"Participante: POr aquí  así están las ""F"""	0
25	17:14:52	Pcd: Aquí  no hay 	0
25	17:14:53	Participante: Incomprensible	0
25	17:14:58	Pcd:  Incomprensible	0
26	17:15:0	Participante: A Vio que sí estaba	0
26	17:15:2	Pcd: Pero está al revés	0
26	17:15:4	Participante: Aaa, or eso no lo encontrábamos 	0
26	17:15:7	Pcd: Ra- pi 	0
26	17:15:9	 Participante: do, ahí está 	0
26	17:15:10	Participante: Así es 	0
26	17:15:11	Uste si sabía pero no me quería decir	0
26	17:15:13	 Participante:Nooo, usted lo encontró	0
26	17:15:14	Pcd: Y a a , además de eso a uste le tocaba	1
26	17:15:16	Pcd: no me tocaba a mí	1
26	17:15:17	Participante: Pero pos yo no lo encontraba por eso  (incomprensible) de que ya lo hicimos	1
26	17:15:25	 Participante: ¿Le gustó elm juego?	1
26	17:15:26	Pcd: Noooo	1
26	17:15:26	Participante:¿No le gustó?	1
26	17:15:26	Pcd:  No	1
26	17:15:28	Participante:  Porque aquí tengo otro no se  si usted quiera ayudarme a buiscar estas palabras	1
26	17:15:32	Pcd: Noooo, ya me quiero ir	3
26	17:15:34	Participante: Porque esta está más fácil, tienen, tiene animalitos de granja	3
26	17:15:38	Pcd: Ya me quiero ir porque 	3
26	17:15:40	Participante: ¿Ya se quiere ir?	3
26	17:15:40	 Pcd: Me están esperando 	3
26	17:15:42	Participante: ¿Si?	3
26	17:15:42	Sí	3
26	17:15:40	Participante:  Quién la está esperando	3
26	17:15:44	Pcd: Mi novio	2
26	17:15:45	Participante ¿Su novio?	2
26	17:15:46	Pcd: Si ¿Por qué se ríe?	2
26	17:15:48	Participante Noo, pues 	2
26	17:15:48	Pcd: Aaa¿ y uste cree que yo no tengo novio?	2
26	17:15:50	Participante Noo claro que sí, por que no!!!	2
26	17:15:52	Pcd: Sí, sí  tengo novio	2
26	17:15:55	Participante: ¿Si?	2
26	17:15:55	Pcd: ¿Uste tiene novia?	2
26	17:15:56	 Participante: No, no tengo novia	2
26	17:15:57	pcd: mmm pos que mal	2
27	17:16:0	Participante: Sí, entonces ¿me ayuda hacer el otro?	2
27	17:16:6	Pcd: Hágalo uste	2
27	17:16:8	Participante: ¿Yo?, hacemos uno y uno	2
27	17:16:10	Pcd: sí pero me hace trampa	2
27	17:16:12	Participante: Noo, no hago trampa, es que usted la encuentra más rápido que yo	2
27	17:16:15	Pcd: No	2
27	17:16:18	Participante: O, vamos a empezar	2
27	17:16:21	Participante: Ese está más fácil	2
27	17:16:22	Participante: Le digo ¿ por qué?	2
27	17:16:23	Pcd: Nooo, 	2
27	17:16:24	Participante: Porque todas las palabras están en vertical así, en vertical  así para abajo	2
27	17:16:30	Pcd:No es cierto	0
27	17:16:31	Participante:  S í, sí es cierto	0
27	17:16:31	  Pcd: A mire	0
27	17:16:32	articipante: A ver 	0
27	17:16:34	Pcd: A quí encontré	0
27	17:16:36	articipante:Incomprensible	0
27	17:16:40	articipante: ¿Cuál encontró?	0
27	17:16:41	Pcd: Conejo	0
27	17:16:43	Participante: vio que sío está más fácil	0
27	17:16:46	Participante:  Y ya, ya encontramos conejo	3
27	17:16:55	Pcd: No, yo ya me quiero ir	3
27	17:16:56	Participante: Pero ya encontró una vio y lo encontró bien rápido	3
28	17:17:0	Participante: A ver vamos a bucar 	1
28	17:17:2	Pcd: Gallina	1
28	17:17:3	Participante: Gallina, vio	1
28	17:17:7	Participante: Le dije quee sa estaba más fácil	1
28	17:17:13	Pcd: No, pero yo ya me quiero ir 	1
28	17:17:15	Pcd: Si no me van a pegar	1
28	17:17:17	Participante: noo, no le van a pegar	1
28	17:17:23	Pcd: ¿Aquí que dice?	1
28	17:17:25	Participante:¿ que dice?, O	1
28	17:17:29	Pcd: ¿Obeja?	1
28	17:17:30	 Participante: Obeja, sí	1
28	17:17:35	Participante:  A ver, mmju, bien, muy bien	1
28	17:17:39	Pcd: Ahora le toca  auste, yo  ya hice	1
28	17:17:41	Participante: Me toca a mí, muy bien	0
28	17:17:43	Pcd: No, porque yo ya no hago más	0
