16:54:51	# participante: Ay, deveras, no me había dado cuenta.	0	
16:54:53	# pcd: Usted no?	0	
16:54:53	# participante: Ajá..	0	
16:54:54	# pcd: Pues yo si.	0	
16:54:55	# participante: *risilla*	0	
16:54:56	# pcd: Entonces.. lo hago, otra vez?	0	
16:54:58	# participante: Sí.	0	
16:55:1	# pcd: Lo desbarato todo para que no se me olvide.	0	
16:55:3	# participante: *risilla*, okay, perfecto.	0	
16:55:10	# pcd: Si, porque si lo pone acá abajo no tiene boca.	0	
16:55:13	# participante: Ah no pues si.	0	
16:55:17	# participante: Que observadora *risilla*	0	
16:55:26	# pcd: No me trajeron té, ahora?		
16:55:28	# Investigador 2: No, ahorita le hablo a su hermana para ver si le manda a traer un tecito. ok?		
16:55:33	# pcd: Si.. porque si no..		
16:55:43	# pcd: Este bigote quedó mas largo que el otro. Mire.		
16:55:48	# participante: Ah, okay. Lo quiere arreglar o lo dejamos así?		
16:55:51	# pcd: Pues es que se ve feo así.	1	
16:55:53	# participante: Ah pues si quiere.. jálele poquito de un lado.. para que.. para que quede.	1	
16:56:2	# pcd: No se oyen cantar los pájaros, verdad?	2	
16:56:5	# participante: No, es que ahorita.. creo que ya es de la tarde. Entonces.. ya han de estar en sus nidos.	2	
16:56:15	# pcd: *Mumbling*	2	
16:56:34	# participante: Ahí ya están parejitos..	2	
16:56:42	# pcd: Ahora si..	2	
16:56:47	# pcd: *Mumbling*	2	
16:57:3	# participante: Ahora si quedaron parejitos verdad?	2	
16:57:4	# pcd: Si. Si quedaron.	0	
16:57:5	# participante: Ahh perfecto.	0	
16:57:8	# participante: A ver.. ahora.. vamos a hacer otro..	0	
16:57:13	# participante: Ahora, vamos a hacer, otra vez. Otra vez vamos a hacer la X.	0	
16:57:22	# pcd: Y pa' que quiere tantas X's?	1	
16:57:24	# participante: Ah. pues porque.. son bonitas. *risilla*	1	
16:57:28	# participante: Son simétricas..	1	
16:57:29	# pcd: Ahh.. bueno.	0	
16:57:31	# participante: Y.. ahora, vamos a..  en esa parte.. Lo sacamos y en vez de que sea un bigote así suelto, vamos  a, hacer un moño.	0	
16:57:46	# participante: Entonces, vamos a hacer aquí un nudo, como si fuera, mas o menos de los zapatos, entonces, hacemos este cruce...	0	
16:57:56	# participante: Y.. jalamos, las orejitas. Y te queda, un bigote de?	0	
16:58:2	# pcd: De moño.	0	
16:58:3	# participante: De moño, ok. Entonces, ahora le toca a usted.	0	
16:58:14	# pcd: (incomprehensible) de moño..	0	
16:58:15	# participante: Si.	0	
16:58:56	# Investigador 2: Ahi vengo, eh. Voy a ver si está su té.	0	
16:59:3	# pcd: Quiero veneno.. no quiero té.	2	
16:59:8	# participante: *risilla nerviosa*	2	
16:59:10	# pcd: Sabía que la coca es veneno? si es veneno.	2	
16:59:15	# participante: *sigh*	2	
16:59:17	# participante: Ah mire, le quedó el moño mejor que a mi. *risita*	2	
16:59:21	# pcd: Está chueco.	1	
16:59:23	# participante: Si, pero a mi me salió peor. Lo quiere enderezar o así lo dejamos?	1	
16:59:26	# pcd: Noo no, así lo dejamos.	1	
16:59:27	# participante: Mnee.	1	
16:59:32	# participante: Perfecto. Entonces ahora..	1	
16:59:34	# pcd: Y donde está mi mamá?	3	
16:59:37	# participante: Este.. no se, creo que salió.	3	
16:59:39	# pcd: Sí?	3	
16:59:40	# participante: Si.	3	
16:59:41	# pcd: Ay pues.. ya se ha tardado.	3	
16:59:45	# participante: No no no no vi cuando salió pero si. Si está fuera.	3	
16:59:49	# pcd: Ahorita que venga la muchacha, que me diga donde está.	3	
16:59:52	# participante: Ah okay, ahorita le preguntamos.	3	
16:59:55	# participante: Ok, entonces, ahora vamos a volver a hacer la misma carita, pero, empezando de cero.	3	
17:0:1	# participante: Vamos a...		
17:0:5	# participante: Poner aquí..		
17:0:6	# participante: Ay..		
17:0:8	# participante: A, volver a hacer la X...		
17:0:20	# participante: Entonces ahí, hacemos la X. Y..		
17:0:29	# participante: Volvemos a.. aquí, a hacer un bigote de moño.		
17:0:36	# pcd: Y por qué quiere tanto bigote de moño?	1	
17:0:39	# participante: Pues porque le gustan los bigotes.	1	
17:0:42	# pcd: A mi no.	1	
16:59:51	3#  participante: No? cómo que no?	1	
17:0:46	# pcd: No. A los hombres si, pero a mi no.	1	
17:0:48	# participante: No pues este... a esta tablita si le gustan los bigotes.	1	
17:0:53	# participante: Así se acomoda.	1	
17:0:56	# participante: A ver, señora, le toca a usted.	1	
17:1:1	# participante: Si quiere ahorita hacemos uno sin bigote.	1	
17:1:20	# pcd: Y usted que mira?eh? No sabe donde está mi mamá?	2	
17:1:28	# pcd: Nomás está mirando, y no me dice...	2	
17:1:30	# participante: *risilla*	2	
17:1:32	# participante: Es que está mirando porque no está jugando.	2	
17:1:36	# pcd: Pues yo no, no no lo vamos a invitar.	2	
17:1:39	# participante: Ah no, el se va a quedar aquí.	2	
17:2:15	# pcd: Se están tardando con mi té.	2	
17:2:17	# participante: Si verdad?	2	
17:2:18	# pcd: Sí.	2	
17:2:24	# participante: (incomprehensible) esta muchacha. Luego se tarda, no?	1	
17:2:31	# participante: A ver.. ahh okay.. ahí está.	1	
17:2:36	# participante: Ahora, ya me dijo que no le gustan mucho las X, pero aquí a la tabla le gustan mucho las X.	1	
17:2:44	# participante: Entonces, ahora, la figura que vamos a hacer, son dos X.	1	
17:2:53	# participante: Vamos a..	1	
17:2:55	# pcd: No podemos hacer 3?	1	
17:2:58	# participante: Este.. ahorita hacemos 3, claro que si. 	1	
17:3:3	# participante:  Nada mas que primero es el uno, luego es el dos. Entonces primero ahorita vamos a hacer.. dos.	1	
17:3:11	# participante: ok?	1	
17:3:11	#  pcd: ajam.	1	
17:3:19	# participante: Y aquí.. cruzamos..	1	
17:3:26	# participante: Y ahí está. Dos X.	1	
17:3:28	# pcd: Dos X.	1	
17:3:28	# participante: Perfecto, a ver ahora.. le toca a usted.	3	
17:3:46	# pcd: Ya me quiero ir a mi casa. 	3	
17:3:49	# participante: Ay apoco..	3	
17:3:50	# pcd: Esta no es mi casa!	3	
17:3:52	# participante: Ah pues en un ratito, ahorita ya casi.	3	
17:3:58	# pcd: Y mi mamá donde está? Usted si sabe donde está.	3	
17:4:1	# participante: Noo.. yo no se. Salió, eso me dijeron.	3	
17:4:7	# pcd: Que mamá tan vaga..	3	
17:4:9	# participante: Si verdad, y no nos llevan.	3	
17:4:32	# pcd: Donde está mi mamá?	2	
17:4:36	# Investigador 2: Esto me lo dio su hermano.. me dijo que..	2	
17:4:41	# Investigador 2: Me dijo que era.. (incomprehensible) 	2	
17:4:52	# pcd: Está ahí en el carro, mi mamá donde está?	2	
17:4:56	# Investigador 2: Ah.. yo creo que ahorita va a venir.	2	
17:4:58	# pcd: Ah bueno, si.	2	
17:4:59	# Investigador 2: ujum, ahorita va a venir.	1	
17:5:2	# participante: Bueno ahora, vamos a volver a hacer, las mismas dos X, pero.. desde el principio.	1	
17:5:19	# pcd:  No tiene azúcar este te.	1	
17:5:20	# Investigador 2: No? así me lo dieron, ahorita voy a preguntarles que.. que pongan azúcar	1	
17:5:27	# participante: Entonces ahora.. vamos aquí, a hacer otra vez de cero, las dos X. Y ahorita, hacemos, las 3 X que me pidió. Le parece?	1	
17:5:44	# pcd: Pues si, pero es que ya son muchas X. Y usted no sabe hacer mas que eso? Usted debería de saber otras X.	1	
17:5:52	# participante: No pues ahorita vamos a... por pasos.	1	
17:5:57	# pcd: Yo voy a hacer.. tres X.	1	
17:6:1	# participante: Ah pues ahorita me enseña como hacer tres equis.	1	
17:6:4	# participante: Pero primero, hace las dos equis que le acabo de enseñar. Le parece?	1	
17:6:24	# pcd: Usted ya se volvió puras equis.	1	
17:6:27	# participante: *risilla* ah si verdad. Que aburrido.	1	
17:6:31	# pcd: si está aburrido, ese perro también está aburrido. 	1	
17:6:37	# pcd: Uy.. quiere comerse a alguien.	1	
17:6:42	# participante: *risilla*	1	
17:6:47	1# pcd: El otro ya se durmió?	1	
17:6:59	# Investigador 2: No... el está revisando unas cosas que trajo.	1	
17:7:4	# pcd: *sigh*, aquí se duerme uno con tanta equis.	1	
17:7:8	# pcd: Ya no hago mas equis. Ya me cansé, quiero a mi mamá.	1	
17:7:14	# Investigador 2: Ahorita viene, fue a un mandado.	1	
17:6:49	6# participante: ok.. le quedó muy bonitas sus equis..eh.	1	
17:7:21	# pcd: Están muy feas.	1	
17:7:24	# participante: Bueno, ahora, lo que vamos a hacer, va a hacer... va a hacer, a ver déjeme (incomprehensible). 	1	
17:7:34	# participante: Okay, entonces.. vamos a hacer... unas redes así. Y después va a salir aquí..	1	
17:7:51	# participante: Y.. le parece si hacemos un moño aquí?	1	
17:7:56	# pcd: Hmm.. si. Póngaselo.	1	
17:7:58	# participante: Ah okay, perfecto..	1	
17:8:3	# pcd: Va a quedar igual de feo.	1	
17:8:7	# participante: Pero ya no va a haber equis.	1	
17:8:12	# participante: Ahí está, entonces dos rayitas así..	1	
17:8:14	# pcd: Dos ojos, el bigote y la boca.	1	
17:8:16	# participante: Exactamente, usted si sabe.	1	
17:8:20	# participante: Ahí está.	1	
17:8:21	# pcd: Está mejor.	1	
17:8:23	# participante: Ok.. a ver.	1	
17:9:39	# participante:  A ver...	1	
17:9:40	# pcd: Ya me quiero ir.	3	
17:9:42	# pcd: Ustedes tardan mucho pa' jugar.	3	
17:9:45	# participante: *risilla* Es que estamos aprendiendo a jugar juntos.	3	
17:9:51	# pcd: No quiere? Sabe muy feo.	2	
17:9:54	# participante: *risilla* No, no gracias.	2	
17:9:57	# pcd: Ah ese..	2	
17:9:57	# participante: Yo hace rato también comí.	2	
17:10:3	# participante: Muy bien. Ahora.. vamos a..	2	
17:10:9	# participante: A hacer otro, pero de cero.. Entonces.. emparejemos aquí las agujetas..	1	
17:10:21	# participante: Y vamos a hacer aquí.. estos ojos, en forma así de rayitas... y..	1	
17:10:39	# participante: ..aquí, vamos a hacer otro moño.	1	
17:10:44	# pcd: Puros moños sabe hacer usted.	1	
17:10:46	# participante: Pues si.. los moños son bonitos.	1	
17:10:49	# pcd: No, también están feos.	1	
17:10:51	# participante: Apoco?	1	
17:10:52	# pcd: Si no.. no sirven esos moños.	1	
17:10:57	# participante: No si.. vea, quedó guapo el muñeco.	1	
17:11:0	# participante: Nomás que ahora.. le toca a usted.	1	
17:11:4	# pcd: No, yo ya me quiero ir.	3	
17:11:7	# participante: Ahorita en un ratito. Ya no falta mucho.	3	
17:12:27	# pcd: Se me olvidó.	2	
17:12:29	# participante: A ver.. a ver, ahorita corregimos.	2	
17:12:34	# participante: Entonces...	2	
17:12:38	# participante: Nada mas, vamos a regresar aquí. Y aquí, hay que hacer un moño.	2	
17:13:7	# pcd: *Mumbling*	2	
17:13:24	# pcd: *Dificultad para hacer la tarea*	2	
17:13:27	# pcd: Es que era una equis aquí.	2	
17:13:29	# participante: No... pero así debe de ser, bonito para ya no hacer equis.	2	
17:13:33	# pcd: No, se ve fea.	2	
17:13:39	# participante: Okay, ahorita hacemos uno.. distinto.	2	
17:13:43	# pcd: Ya con esta tabla no se puede hacer nada.	2	
17:13:47	# participante: Naa.. ahorita va a ver. Nos vamos a poner creativos.		
17:13:52	# participante: Okay.. ahora... va a hacer atado así. Horizontal...		
17:14:2	# participante: Y vamos a.. hacer como una figura un poco diferente.		
17:14:8	# participante: Tenemos aquí la raya.. Entonces, de este lado..		
17:14:13	# participante: Pasamos por el borde..		
17:14:17	# participante: Del otro lado también.	1	
17:14:21	# participante: Y...	1	
17:14:23	# participante: Pasamos por acá.	1	
17:14:32	# participante: Sí?	1	
17:14:33	# pcd: Si.. está mas feo.. pero pues nimodo.	1	
17:14:36	# participante: Si.. ya se, es que es feo verdad?	1	
17:14:42	# participante: A ver..	1	
17:14:44	# participante: Ahí está la tabla.	1	
17:15:26	# participante: mmjm.	1	
17:15:37	# pcd: ya llegó mi mamá?	2	
17:15:40	# pcd: Donde está mi mamá?	2	
17:15:42	# participante: Hm... no se.. salió.	2	
17:15:44	# pcd: Y pa' donde salió?	2	
17:15:46	# participante: Ay ni idea.	2	
17:15:48	# pcd: Usted tiene saber, usted me tiene haciendo figuritas.	2	
17:15:52	# participante: No pero a mi yo nomas sé, yo nomás se las figuritas.	2	
17:15:56	# participante: A mi no me dijeron a donde fué.	2	
17:16:4	# participante: Muy bien, ahora..  vamos a hacer..	2	
17:16:12	# participante: Aquí así.. una pirámide.	2	
17:16:14	# pcd: Y que es eso?	2	
17:16:20	# participante: Es como.. un triángulo como si fuera una figura así. Mas o menos.	2	
17:16:29	# pcd: y va a ser una casa?	2	
17:16:30	# participante: Sí. Esta es la, la parte del techo de la casa.	2	
17:16:35	# pcd: Ah bueno.	2	
17:16:36	# participante: Vamos a hacerle así.	2	
17:16:41	# participante: A ver..	-	
17:16:43	# pcd: (incomprehensible) 	2	
17:16:48	# pcd: Vamos a hacer una casa.. está bien.	2	
17:16:52	# pcd: Usted es albañil ?	2	
17:16:46	6# participante: Este... no.	2	
17:16:56	# pcd: No pues que malo.	2	
17:16:57	# participante: *risilla*	2	
17:16:58	# pcd: Usted no va a poder hacer la casa.	2	
17:17:0	# participante: No no no.. eso ya.. le toca a otra persona.	2	
17:17:14	# pcd: Usted se.. (incomprehensible) 	2	
17:17:20	# pcd: Muy mal.	2	
17:17:22	# participante: *risilla*	1	
17:17:23	# pcd: Ese té sabe malo.	1	
17:17:29	# participante: A ver, ahí está, perfecto.	1	
17:17:33	# participante: Muy bien, ahora, vamos a hacer.. un barquito.	1	
17:17:39	# pcd: Y se va a pasear en el?	0	
17:17:41	# participante: Mande?	0	
17:17:42	# pcd:  se va a pasear en el?	0	
17:17:43	# participante: Tal vez.	0	
17:17:45	# pcd: Usted es marinero?	0	
17:17:51	# participante: De vez en cuando voy al mar.	0	
17:17:54	# pcd: Pero el mar es bien malo.	2	
17:17:57	# participante: Pues si, pero también es muy bonito.	2	
17:17:59	# pcd: No..	2	
17:18:1	# participante: No le gusta el mar?	2	
17:18:2	# pcd: No porque... hace unas olas grandes.	2	
17:18:9	# participante: Aquí...	2	
17:18:13	# pcd: Y a Juanito se lo comió el mar.	2	
17:18:16	# participante: Apoco?	2	
17:18:17	# pcd: Si, a Juanito se lo comió el mar.	2	
17:18:19	# participante: Mire entonces tenemos aquí. Este así y, para trabar el barquito aquí.. lo cerramos.	2	
17:18:32	# participante: Ya cerró aquí. Si?	2	
17:18:33	# pcd: ujum.	2	
17:18:34	# participante: Ok, entonces... ahora..	2	
17:18:41	# participante: Le toca a usted.	2	
17:18:48	# participante:  Ya vamos a acabar.	2	
17:18:52	# pcd: No pues usted se tarda mucho y mi mamá no llega	3	
17:19:0	# pcd: Y tiene que venir por mi por que esta no es mi casa.	3	
17:19:4	# pcd: Es suya? es suya?	3	
17:19:7	# participante: Este.. no, no es mía.	3	
17:19:10	# pcd: Ni su casa es tampoco?	3	
17:19:12	# participante: A mi me invitaron.	3	
17:19:13	# pcd: No pues que bueno que no me gusta.	3	
17:19:16	# participante: Si.. verdad?	3	
17:19:17	# pcd: Si.. (incomprehensible) 	2	
17:19:22	# pcd: *mumbling*	2	
17:19:26	# pcd: Usted también está tomando té malo?	2	
17:19:29	# participante: Este.. si.. también, también, no le pusieron azúcar.	2	
17:19:44	# pcd: asi..	2	
17:19:59	# pcd: ahí está..	2	
17:20:0	# participante: A ver, aahh ahí está, perfecto.	2	
17:20:3	# participante: Y, ya fue la última figura.	2	
17:20:6	# pcd: A que bueno, porque ya me quiero ir.	3	
17:20:7	# participante: Si.	3	
17:20:10	# participante: Ya estaba cansada, verdad?	3	
17:20:11	# pcd: Es que esos.. están feos.	3	
