16:7:29	Pcd: Que yo si se hacer mejor que uste, eso de la cruz no sirve	1	
16:7:35	Participante: No?	1	
16:7:35	Pcd: No, no sirve	1	
16:7:37	Participante: Mmmmmm	1	
16:7:39	Pcd: Quiero irme con mi mamá ya	3	
16:7:41	 Pcd: Porque ya me comí  la nieve	3	
16:7:43	Participante:  Peroooo, vamos a jugar no?	3	
16:7:46	Pcd:  Pues ya le jugué mejor yo	3	
16:7:48	Participante:Nada!!!!!	3	
16:7:49	Pcd: Nooo, no, no	3	
16:7:52	Pcd: ¿En dónde está mi mamá?	3	
16:7:54	Participante:  No se 	3	
16:7:55	Pcd: Como que no sabe	3	
16:7:57	Pcd: Tiene que saber en donde fue	3	
16:7:59	Participante: Donde esta mi mama?	3	
16:8:0	Pcd:En donde?	3	-1
16:8:1	Participante: Uste no sabe donde fue la mia	2	
16:8:3	Pcd: Si se 	2	
16:8:3	 Participante: Poco yo voy  a saber donde está la suya 	2	
16:8:4	Pcd: Si se que esta siendo la suya	2	
16:8:7	Participante:  En dónde esta?	2	
16:8:8	Pcd: Eeeeeee?	2	
16:8:9	Participante: En dónde esta?	2	
16:8:10	 Pcd: En su casa cocinando para cuando uste llegue darle comida	2	
16:8:12	Participante: Aaaaa	2	
16:8:13	Pcd: Ve que yo si se	2	
16:8:14	Participante: Yo, yo ni  estaba enterado de eso 	2	
16:8:17	Pcd:No?, o no le da comida su mamá?	2	
16:8:20	Participante:  Nooo, me dice que me la haga yo 	2	
16:8:23	 Pcd: No a pues que mala mamá tiene 	2	
16:8:25	Participante: Si verdad	2	
16:8:26	Pcd: Noo, la mía si me da comida,  y mucha comida, mucha comida 	2	
16:8:32	Participante:  Bueno, ahorita 	2	
16:8:33	Pcd:  O esta trabajando?	2	
16:8:35	Pcd:  Pa pagar su escuela verdad?, está trabajando	2	
16:8:38	Participante: A lo mejor, es que no la veo muy  seguido	2	
16:8:42	Pcd:  Como que no la ve?	2	
16:8:43	Participante: Noooo	2	
16:8:44	 Pcd: Pos que está ciego?	2	
16:8:46	Participante: ( Risa)	2	
16:8:47	Pcd: Eeeee, de qué se rie?	2	
16:8:49	Participante:  De que no estoy siego!!!	2	
16:8:50	Pcd: Se ríe de mí?, 	2	
16:8:52	Participante: Nooo	2	
16:8:53	Pcd:  Entonces?, como dice que, yo si veo a mi mamá diario!	2	
16:8:56	Participante: Aaaaa, pero pos la mía noo	2	
16:9:0	 Pcd: Pos que malo está, ta muy malo, muy malo	2	-1
16:9:6	Participante: creo quee si... ahora (incomprensible)	2	
16:9:9	Pcd:  Y que está haciendo uste aquí? a ver 	2	
16:9:12	Participante:  Yoo	2	
16:9:13	Pcd: Si 	2	
16:9:13	Participante: Vine a jugar con usted, hacer crucecitas	2	
16:9:15	Pcd: No pero, no debe jugar	2	
16:9:19	Pcd:  Porque esta no es mi casa	2	
16:9:21	Nooo?	2	
16:9:21	Pcd: No.	2	
16:9:22	Entonces de quién es?	2	
16:9:23	Pcd:  pues no se, aquí me traen a jugar y no se que, que me traen haciendo   aquí	2	
16:9:27	Participante: Aa, poos si la traen a jugar, vamos a jugar	2	
16:9:30	Pcd: No, pero no quiero jugar 	2	
16:9:32	Participante: A mí también  me invitaron a jugar 	2	
16:9:35	Pcd: No pero  no le dieron nieve y a mí si me dieron 	2	
16:9:38	Participante: aaa, ahorita a lo mejor me dan cuando me valla, a lo mejor nos dan una a cada quien 	2	
16:9:43	Participante: Mire (incomprenseible)	2	
16:9:44	Pcd: ¿Y eso que es?	2	
16:9:46	Participante: Incomprensible	2	
16:9:47	Pcd: Ta feo	2	
16:9:49	pcd: Tan feas, tan feas,  muy feas estan 	2	
16:9:47	Participante: Incomprensible	2	
16:9:53	Pcd: Ay"!!, Antonio, ¿Dónde esstá Antonio?	3	
16:9:56	Participante:  (Risa), No se.	3	
16:9:57	pcd: ¿Como que no sabe?	3	
16:9:59	Pcd: Tiene que  saber dónde está Antonio	3	
16:10:2	Participante:  Es que no se.	3	3
16:10:3	Pcd: Uste nada sabe!!!	3	
16:10:5	Pcd:  Le voy a poner en lugar de Luis, "No se"	3	
16:10:8	Participante: Risa	2	
16:10:9	Pcd: Uste es el no se!!	2	
16:10:11	 Participante: Haber vamos a 	2	
16:10:12	Pcd: Ahora yo también voy  decir "No se"	2	
16:10:14	Participante: (Risa) incomprensible	2	
16:10:15	Pcd:No se, no se, mi mamá quiero ver a mi mamá primero y ya luego me pongo a jugar	2	
16:10:22	Participante:  Híjole, esso va estar díficil	2	
16:10:24	pcd:  ¿Por qué ?	2	
16:10:25	Participante:  Porque no se donde está	2	
16:10:26	Pcd: Mmmm pos que malo	2	
16:10:28	Pcd: Ta muy malo eso que no sepa donde está mi mamá	2	
16:10:33	Pcd: SAbe que quiero, mi medecina	2	
16:10:35	Participante: AAa	2	
16:10:36	Pcd: Ya me quiero irme  a tomar mi medecina	2	
16:10:38	Participante: Pues (incomprensible)   ya no falta mucho, nomás ahora que terminemos de jugra se ,lo dan	2	
16:10:45	Pcd: Ayyy!! me duele el brazo	2	
16:10:48	Pcd: Ta muy pesada la tabla 	2	
16:10:51	Pcd:  Uyyy no, está pesadisima	2	
16:10:58	pcd: (se queja de dolor)	2	
16:11:2	Pcd:  Oiga "no se"	2	-1
16:11:5	Pcd:  A qué, a qué	2	
16:11:6	Participante: Incomprensible	2	
16:11:10	Eeeeee?	2	
16:11:10	Participante: Es que yo me llamo Luis	2	
16:11:12	 Nooooo, uste se llama "no se"	2	
16:11:15	Pcd: Todos dicen no se 	2	
16:11:17	Pcd:  Pues yo tampoco no se	2	
16:11:19	Pcd:  Co...	2	
16:11:20	Participante: Es que me hace preguntas muy díificiles	2	
16:11:21	Pcd:  ¿Cómo voy a  hacer ésto si no se?, haber no se, ¿voy bien?	3	
16:11:31	 Participante: Va bien	3	
16:11:32	Pcd: Pero ya es el último juego que juego porque ya me quiero ir	3	
16:11:36	 Participante: Pero si acabamos de empezar	3	
16:11:37	Pcd: Noooooo, ya llevo 4	3	
16:11:40	Participante:Pero son muy poquitos	2	
16:11:41	Pcd: Nooo, ya llevo muchos	2	
16:11:43	Pcd:Ahí está	2	
16:11:45	Participante: A ver	2	
16:11:45	pcd: A ver no se	2	
16:11:46	Participante:Quedó muy bien	2	
16:11:47	 Pcd: Noo, ni tan bien	2	
16:11:49	Pcd: Ta  visco?	2	
16:11:50	Participante: Aaa siiii	2	
16:11:53	Pcd:  Si que?	2	
16:11:54	Participante: Que si está  visco	2	
16:11:56	Aaaa pa que vea	2	
16:11:58	Participante: Bueno ahora vamos a ponerlo más díficil a ver si se hace  más entretenido el jugo	2	
16:12:3	pcd: Nooo, ese juego no me gusta	3	-1
16:12:5	Pcd: pero ya me quiero ir	3	
16:12:7	Pcd: ¿Dónde está mi mamá?	3	
16:12:10	 Ee, haber voy a gritarle Antonio	3	
16:12:14	Participante: Noooo, no le grite	3	
16:12:15	Pcd: Antonio!!!, ¿me oyes?	3	
16:12:19	Participante:  Risa	3	
16:12:18	Pcd: ¿Cómo que no le grite?, pos si pa eso se me hizo la voz pa,  gritar	3	
16:12:24	Participante:Noooo	3	
16:12:25	Pcd: Y quiero gritarle Antonio porque quiero ir a bailar	3	
16:12:28	Participante: Aaa y ¿Antonio es bailarin?	3	
16:12:31	pcd: Eeee?	3	
16:12:31	Participante: ¿Es bailarin?	3	
16:12:32	 pcd: Sí, baila	2	
16:12:35	Pcd: Yo le enseñé a bailar	2	
16:12:35	Participante: Bueno 	2	
16:12:37	Participante:Ahora vamos 	2	
16:12:38	Pcd: Ayyy, no me está doliendo aquí	2	
16:12:40	Participante: (Risa)	2	
16:12:41	pcd: Ayyys	2	
16:12:42	Participante: Vamos hacer dos o tres	2	
16:12:45	Pcd: ¿Va ser qué?	2	
16:12:46	Participante: Otra vez dos cruces, pero estas cruces van a estar más juntas	2	
16:12:52	Participante: Así mire	2	
16:12:52	Pcd:¿Porque van a estar más juntas?	1	
16:12:54	Participante: Para ser un poquito más (incomprensible)	1	
16:12:56	Participante: Luego 	1	
16:12:56	Pcd:¿Pero tiene moño?	1	
16:12:59	Participante: Para que se vea más bonito	1	
16:13:0	Pcd: Nooooo, se mira feo de todas maneras	1	-1
16:13:3	pcd: Ponga música	1	
16:13:6	Participante: ¿Música?	1	
16:13:9	Participante: Pues no  tengo música	1	
16:13:10	Pcd: Y porque 	1	
16:13:10	Participante:¿ Música de cuál le gusta?	1	
16:13:13	Pcd: Todas la música me gusta	1	
16:13:16	Participante: Entonces que, ¿Hacer la primera cruz? (incomprensible)	1	
16:13:19	Pcd: Nooo, no se 	1	
16:13:21	Participante: Pues por eso	1	
16:13:22	pcd: Pues no, no se	1	
16:13:24	Participante: Échele un ojo y (incomprensible)	1	
16:13:27	 Pcd: Quiero irme con mi mamá le digo, que no oye?	1	
16:13:32	Pcd: Que está sordo?	1	
16:13:35	Participante:  Noo, yo no quiero jugar	1	
16:13:37	Participante: ¿Por qué nooo?	1	
16:13:38	Pcd:Porque mi mamá me está esperando	2	
16:13:41	Participante:  Mire	2	
16:13:41	pcd: Y Antonio también porque vamos a salir 	2	
16:13:45	Participante: Si	2	
16:13:45	Pcd: No se porque me trajeron pa ca	2	
16:13:48	Pcd: Y paque me trajeron	2	
16:13:50	Participante: Ya que tenemos las dos crucecitas  le vamos hacer (incomprensible)	2	
16:13:53	Pcd: No se 	2	
16:13:56	Participante: Así como las de hacer rato 	2	
16:13:57	pcd: Aaaaaa, porque esa me la aprendí de un muchasho que vino y me enseñó de eso	2	
16:14:2	Participante: ¿Y no era yo?	2	-1
16:14:2	Pcd: No	2	
16:14:3	Participante:Incomprensible	2	
16:14:4	Pcd:  Tú no. Porque tú te llamas no se	2	
16:14:6	Participante: Aaa yo era Luis	2	
16:14:8	Pcd: Era Luis	2	
16:14:9	Participante: Aaaaaa	2	
16:14:10	 Pcd: No me trajeron ni mi té, ¿dónde está mi té?	2	
16:14:13	Participante: Así (incomprensible)	2	
16:14:16	Participante: Creo que a usted le queda mejor que a mí	2	
16:14:18	Pcd: Amí me quedan  viscos	2	
16:14:21	Participante: (incomprensible)A ver 	2	
16:14:24	Pcd: Ayy, me siento mal	2	
16:14:26	Pcd: Me tiene que llevar con el doctor  ahorita	2	
16:14:30	Participante: Ya después de jugar ¿no?	2	
16:14:31	Pcd: Noo, ya porque me voy a sentir muy mal,mal, mal	2	
16:14:37	Pcd: Zzzzz, ayyyyy	2	
16:14:39	Pcd: Ayyyzzz	2	
16:14:40	Participante:Incomprensible	2	
16:14:42	Pcd:¿Y qué quiere que haga?	2	
16:14:43	Participante:Incomprensible	2	
16:14:43	Pcd: Aaa pues , ¿me pongo a brincar con la cuerda?	2	
16:14:46	Participante: Nooo, está muy chiquita paras brincar	2	
16:14:47	Pcd:Sí, con ésta brinco	2	
16:14:48	Participante:(incomprensible)	2	
16:14:50	Pcd:mire, mire  le hago así, así, y luego brinco (toma la cuerda y simula brincar)	2	
16:14:53	Participante: Risa	2	
16:14:54	Pcd: Y   luego le hago así Y luego brinco	2	
16:14:57	Pcd: uste no sabe jugar 	2	
16:14:59	Participante:  aaaaa	2	
16:15:0	 Pcd: Uste no sabe brincar	2	4
16:15:3	Participante: Mmmmmmm no	2	
16:15:4	 Pcd: No se	2	
16:15:5	Participante:  Por eso no se 	2	
16:15:6	Pcd: Pues sí,  por eso se llama no se 	2	
16:15:12	Pcd: Ta pesada la, la, la tabla	2	
16:15:17	Pcd: Muy pesada, le voy a decir a, Antonio que  me puso a cargar una tabla muy  pesada	2	
16:15:25	Pcd: Que me lastimé el brazo 	2	
16:15:29	Participante:  No	2	
16:15:28	Pcd: Sí, porque no se, no sabe	2	
16:15:32	Pcd: Alguien viene 	2	
16:15:35	Pcd: Alguien tocó!!!	2	
16:15:37	Participante:  Es el aire	2	
16:15:38	Pcd: No, no está siendo aigre	2	
16:15:46	pcd: qzzzz, ya me quiero ir	3	
16:15:48	Pcd: Yo no se que estoy haciendo aquí!!!!	3	
16:15:51	Participante:  Estamos  jugando 	3	
16:15:52	Pcd: Noooo, yo no estoy jugando, 	3	
16:15:54	Pcd: Oiii	3	
16:15:58	pcd: Los perros ladran	3	
16:16:1	Pcd: Ya se va mi mamá ya me voy con ella	3	3
16:16:4	Participante:  Noo, no se va ir 	3	
16:16:5	pcd: Sí, ya se va ir,  y me va dejar aquí solo con  ustedes 	2	
16:16:10	Participante:   Pero pos nos 	2	
16:16:11	Pcd: Y ustedes son malos, muy malos, malos	2	
16:16:15	Participante: ¿Desde cuándo?	2	
16:16:17	Pcd: Eeee?	2	
16:16:18	Participante:  Pero me invitaron a jugar con usted	2	
16:16:20	pcd: Pero yo no quiero jugar	2	
16:16:25	Pcd: Ya ve, ya supe	2	
16:16:28	Participante:  ¿Si?	2	
16:16:28	Pcd: Yo me voy a llamar, ya supe y us	2	
16:16:31	Participante:  Y yo me voy a llamar, no se  (risa)	2	
16:16:33	#pcd: Ok, yo ya supe	2	
16:16:35	Pcd: Ahora no voy a ser --???????eee	2	
16:16:38	Participante:  Va ser....	2	
16:16:39	Pcd: Ya supe 	2	
16:16:39	Participante: Ya supe, aaaaaa	2	
16:16:40	Pcd: Ok	2	
16:16:41	 Participante:  Muy bien 	2	
16:16:42	pcd: Yo me llamo ya supe	2	
16:16:45	Pcd: Y ya nomás estas voy a jugar porque me duelen mis dedos	2	
16:16:48	Pcd: Mire éste dedo se me está saliendo	2	
16:16:52	 Pcd: Y la tabla está muy pesada, mire apenas la puedo	2	
16:16:57	Pcd: Ya se fue mi mamá, mamá ven por mí!!!!	3	
16:17:2	Pcd: Ya no quiero jugar!!!!	3	-1
16:17:5	Pcd: Ya no quiero jugar. Tenga 	3	
16:17:7	Pcd:Ooooo,  Le quedó muy bien 	3	
16:17:9	 Participante: Incomprensible	3	
16:17:9	pcd: Ya ve ya supe, ya supe 	3	
16:17:15	Pcd:(Estira su cuerpo aún sentada) Todo me duele, todo me duele, todo me duele	3	
16:17:19	Pcd: Ayyyyy	3	
16:17:22	Participante: Incomprensible	3	
16:17:23	Pcd: Todavía me duele	3	
16:17:27	Pcd: Oye mejor me llamo "mw duele", nooo, mejor ya supe	3	
16:17:30	Participante: Sí , ya supe está mejor 	3	
16:17:33	pcd: Sí	3	
16:17:34	Pcd: Ya no voy a jufar eeee	3	
16:17:35	Participante: Incomprensible	3	
16:17:37	pcd: Porque ya me voy, ya me voy 	3	
16:17:38	Participante: Noooo, no se valla	3	
16:17:40	Pcd: ¿Cómo que....	2	
16:17:41	Participante: Si se va con quién voy a jugar?	2	
16:17:42	pcd: Pues juegue con, con , quien con...	2	
16:17:45	Participante:Es que me  invitaron a jugar con used	2	
16:17:47	 Pcd: Noooo, no, aquí hay quien juegue 	2	
16:17:50	Participante: Pero con usted es (Incomprensible)	2	
16:17:51	 Pcd: Noo, no porque amí me duele la pansa	2	
16:17:55	Participante: Perooo	2	
16:17:55	Pcd: Y me hizo dño  el raspado	2	
16:17:57	Participante: Es que los otros están muy serios no quieren  jugar	2	
16:18:0	Pcd:Si quieren jugar porque ya saban que no se, y  ya supe si saben	2	-1
16:18:7	Pcd: Esa ya la se, ya supe 	2	
16:18:9	Participante: ¿Asi?	2	
16:18:10	Pcd: Sí, ya supe	2	
16:18:12	Participante: Incomprensible	2	
16:18:12	Pcd: Sí. Pero yo ya me quiero ir	3	
16:18:15	 Participante: Incomprensible	3	
16:18:16	Pcd: Oiga, oye, oye  ayyy, ya me voy porque los pájaros se están comiendo	3	
16:18:22	 Participante: Noo espérese	2	
16:18:22	Pcd: El gato se están comiendo mis pollos, ya me voy	2	
16:18:25	Participante:  Nooooo,	2	
16:18:27	Participante:  Si no hay gatos aquí (incomprensible)	2	
16:18:27	Pcd: Sí hay muchos gatos allá atrás	2	
16:18:30	Pcd: Se está comiendo. Oye el pollo está pillando 	2	
16:18:34	Pcd: Oilo	2	
16:18:34	Participante:  Aaaaa	2	
16:18:35	pcd:  Oilo nomás	2	
16:18:36	Pero los pollos ni pillean, los pollitos sí	2	
16:18:40	Pcd: Sí ese está chiquito como yo	2	
16:18:44	Participante:  ¿Así?	2	
16:18:44	Pcd: Sí	3	
16:18:46	Pcd: Oilo, me está llamando que me  valla, yo ya me voy	3	
16:18:50	Participante:  Noo, no se valla	3	
16:18:51	pcd: Ya me voy porque tengo que ir a, ir a salvar ese pollo	3	
16:18:56	Participante:  ¿A salvarlo del gato?	3	
16:18:57	Pcd: Sí, el gato se lo quiere comer	2	
16:19:0	Participante:  Nooo (incomprensible) el gato, nomás  el pollo	2	-1
16:19:4	pcd: El polllo y el gato	2	
16:19:5	  Participante:  (incomprensible) el pollo porque está muy feliz	2	
16:19:6	Pcd: El gato se lo quiere comer	2	
16:19:8	Participante:  Sí pues sí, no cree	2	
16:19:11	Pcd:Sí  yo si creo	2	
16:19:12	Participante:  A ver es que creo que aquí lo que tiene que hacer es una x porque yo no se(incomprensible)	2	
16:19:18	Pcd:  yo no quiero, pues si ya se que uste no sabe 	2	
16:19:21	Participante:risila  (Incomprensible)	2	
16:19:24	Pcd: Sí. no se 	2	
16:19:25	Participante:  Era una  x, (incomprensible) otra x	2	
16:19:28	Pcd: Ayyy paque quiere tanta?, no se	2	
16:19:31	Pcd: Pues así es, ¿ no?	2	
16:19:34	Pcd:Noooo,  Es de otro modo mire 	2	
16:19:37	Participante:  A ver, primero vamos a ver si sale este 	2	
16:19:40	Pcd: Nooo, no eso no sirve	2	
16:19:43	Pcd: Eso no sirve!!, cuando venga a jugar traigase una pelota	2	
16:19:47	Participante: Aaaa	2	
16:19:48	pcd: O un bat!!!	2	
16:19:50	Pcd: Pa jugar Béisbol	2	
16:19:52	Participante:  Hay pa la otra a ver 	2	
16:19:54	Pcd: Nooo, no, no 	2	
16:19:55	Participante:  A mire queda una x atrás	2	
16:19:57	Pcd:  Y pa..	2	
16:19:57	Participante:  y una x adelante	2	
16:19:59	Pcd: Y pa que quiere tanta x	2	
16:20:1	Pcd: Nooo, no, no mi, el gato se comió mi pollo	2	-1
16:20:6	Pcd: Yo ya me voy	2	
16:20:7	Participante:  Nooo, no ay se (incomprensible) aaa a lo mejor (incomprensible) el gato	3	
16:20:13	Pcd: ¿Dónde está?, ahí está, ahí está, no yo ya me voy	3	
16:20:18	Participante:   Noo, no espérese 	3	
16:20:18	Pcd: Ya me voy porque tengo que tomarme mi medecina 	3	
16:20:20	Participante:  Ya sigue usted	3	
16:20:22	Pcd: Nooo ps ya no quiero jugar	3	
16:20:24	Participante:  ¿Por qué no ?	3	
16:20:24	Pcd: Porque ya me voy a tomar mi medicamento	3	
16:20:27	Participante:  Ahotita ya casi 	3	
16:20:28	pcd: Ya, ya casi es hora	3	
16:20:29	Participante:  Todavía nos falta	3	
16:20:30	Pcd: No, ya mero, ya mero	3	
16:20:33	Pcd: Ya	3	
16:20:34	Pcd: No se 	3	
16:20:35	Participante:  Yo (incomprensible)	3	
16:20:37	Participante:  Incomprensible	2	
16:20:38	Pcd:Eee,  Que?	2	
16:20:39	Participante: Que usted si sabe, yo no se 	-	
16:20:41	Pcd: No supe, pero yo no se, yo no se, porque esto no me gusta jugar	-	
16:20:46	Pcd: Le digo que con esto brincamos al lazo	-	
16:20:49	Pcd: Tú le das de allá y yo le doy de aquí	-	
16:20:52	Participante:  Y ya??	-	
16:20:53	Pcd: Y listo, vamonos a brincar 	-	
16:20:55	Participante: Otrooo noo?, yo le estoy dando aquí usted le está dando allá, falta uno 	-	
16:20:59	 Pcd:  A yo puedo brincar, yo puedo brincar	-	
16:21:2	 Participante: Mire entonces falta otro que la detenga allá	-	-1
16:21:5	Pcd: Nooo, no paque, con este solo tengo mire, ya ves	-	
16:21:9	Participante:Aaaaaa, pero ()	-	
16:21:13	Pcd: ¿Cuáles cruces?	-	
16:21:14	Participante: Las...	2	
16:21:19	Pcd: Se están comiendo mis pollos	2	
16:21:22	Pcd: Ahorita, háblale a mi hermano don pedro	2	
16:21:26	Pcd: Don pedro se están  comiendo los pollos!!	2	
16:21:30	pcd: Antonio se están comiendo los pollos	2	
16:21:34	Pcd: Ush, uste quiere que se los coman paque le den verda	2	
16:21:38	Pcd:Uste le gusta el pollo verda	2	
16:21:41	Participante: Sí	2	
16:21:42	Pcd: Pos a mí noo.	2	
16:21:47	Pcd: Noo ya me voy porque me duele la cabeza	2	
16:21:50	Participante: Offfff, pero primero hay que terminar de jugar 	2	
16:21:54	Pcd: _Noooo, ésto es bien fácil	2	
16:21:57	Participante: ¿Así?	2	
16:21:58	Pcd: sí por eso yo me puse ya supe	2	
16:22:2	Participante: Y eso?	2	2
16:22:3	Pcd:Sí, uste no sabe 	2	
16:22:7	Participante: Nooo, pues no 	2	
16:22:13	Pcd:Oii no más, ta llorando del pollito	2	
16:22:18	Pcd: Oiii nomás	2	
16:22:21	 Participante: ¿Sí?	2	
16:22:21	pcd: Sí	3	
16:22:25	Pcd: Ya me quiero ir	3	
16:22:27	Participante:Pero	3	
16:22:28	Pcd: A mí casa, esta no es mí casa	3	
16:22:32	Participante: Así, se me olvida a veces 	3	
16:22:35	Pcd:  Te digo que tú todo se te olvida	3	
16:22:37	Participante: Sí, es que yo no se 	3	
16:22:39	Pcd: Se te va olvidar la novia	2	
16:22:41	Participante: Uuu, sí	2	
16:22:42	Pcd: Sí	2	
16:22:44	Participante: Incomprensible	2	
16:22:46	Pcd: Ahí está ya, es la última que fue	2	
16:22:49	Participante: Noo, pero porque la última	2	
16:22:51	 Pcd: Sí, porque ya me quiero ir	3	
16:22:53	Pcd: Ya me quiero ir	3	
16:22:53	Participante: Noo, vamos hacer otra con un moño	2	
16:22:57	Pcd: Noo, ya no, ya no quiero moños ni quiero cruces 	1	
16:23:0	Participante: ¿Por qué no?	1	-1
16:23:1	Pcd: Porque no, no se 	1	
16:23:3	Participante: A ver esta, está  fácil	1	
16:23:6	Pcd: Noo, no quiero que esté fácil	1	
16:23:8	Participante: Bueno, vamos a ver si puedo hacerlo más difícil	1	
16:23:10	Pcd:Nooo, tampoco	1	
16:23:11	Participante: Tampoco díficil	1	
16:23:13	pcd: Nooo	1	
16:23:14	Participante: Fácil?	1	
16:23:14	Pcd: Noo, ya me quiero ir	1	
16:23:17	Participante: ¿A dónde?, ¿Al baile?	1	
16:23:17	Pcd: Pos pa mi casa	1	
16:23:20	Participante: Aaaa	1	
16:23:20	Pcd: Porque va venir Antonio a llevarme a bailar 	1	
16:23:23	pcd: Y, y  va venir David	2	
