1433978599.74 	 participante: Ahora va a hacer lo mismo…que hizo ahorita. Nada mas que acá le va a poner un nudo.	2
1433978607.74 	 pcd: NO SE CANSA DE HACER LO MISMO?	3
1433978609.74 	 participante: No..	3
1433978611.74 	 pcd: Pues a mi si. Ya me cansé	2
1433978612.74 	 participante: *Risilla* ya casi terminamos	2
1433978620.74 	 pcd: ¿Y eso “casi”? ¿Que es casi?	2
1433978626.74 	 participante: Que falta poquito.	2
1433978659.74 	 participante: Y le va a poner el moño atrás	1
1433978664.74 	 pcd: Y pa’ qué le hace el moño?	1
1433978667.74 	 participante: Para que se vea mas bonito.	1
1433978669.74 	 pcd: De todas maneras eso ve feo.	1
1433978675.74 	 participante: A ver..	1
1433978693.74 	 pcd: Ay…	2
1433978713.74 	 pcd: Ya no se han oído los pájaros	2
1433978715.74 	 participante: No..	2
1433978719.74 	 participante: A lo mejor al rato vuelven. Al rato empiezan a cantar.	2
1433978724.74 	 pcd: Pues quiero canten.	2
1433978727.74 	 participante: Le gusta como cantan los pájaros?	2
1433978728.74 	 pcd: pues si. Yo tenía muchos pájaros	2
1433978737.74 	 pcd: Pero ya no tengo.	2
1433978738.74 	 pcd: Se los comía el gato.	2
1433978740.74 	 participante: Aay esos gatos.	2
1433978744.74 	 pcd: Por eso no quiero a los gatos	2
1433978747.74 	 participante: *suspira para tranquilizarse*	2
1433978765.74 	 pcd: No pues ya se (incomprehensible) . *reniega*	1
1433978796.74 	 pcd: ¿NO TIENE OTRA COSA QUE HACER? ¿NO MAS QUE ESTO?	3
1433978803.74 	 participante: Ahorita terminamos esto y vamos a (incomprehensible)	3
1433978807.74 	 pcd: Pues esto no me gusta.	1
1433978818.74 	 pcd: Ahí está. Ya nomás ese hago. Ya no hago otro.	1
1433978824.74 	 participante: Muy bien. Está muy bien	1
1433978833.74 	 participante: *Empieza a deshacer el patrón*	2
1433978841.74 	 pcd: Qué? No le gustó?	2
1433978845.74 	 participante: No. Si me gustó. Le dije que lo hizo muy bien.	2
1433978848.74 	 pcd: No.. lo hice muy mal.	2
1433978860.74 	 pcd: Qué? A quién le mueve la cabeza? a mí?	2
1433978864.74 	 participante: No.. *asustada*	2
1433978865.74 	 pcd: Dice que si. Pero diga mejor no.	2
1433978875.74 	 participante: Este es el último que va a hacer.	2
1433978877.74 	 pcd: *toma té*	2
1433978884.74 	 pcd: Ese té está amargo.	2
1433978887.74 	 participante: Ahh es que se le olvidó la azúcar.	2
1433978892.74 	 pcd: Le gusta la azúcar?	1
1433978895.74 	 participante: si	1
1433978898.74 	 pcd: A mi no.	1
1433978899.74 	 participante: ¿Por qué no si está dulce?	1
1433978902.74 	 pcd: Amarga	1
1433978906.74 	 participante: Va a hacer.. esta cruz.	1
1433978911.74 	 pcd: Otra cruz y ya.	1
1433978921.74 	 pcd: ¡Pero esto no me gusta!.	1
1433978922.74 	 participante: Ya es lo último que va a hacer	1
1433978931.74 	 pcd: ¿Cuantas quiere que haga? ¿dos? una? tres?	1
1433978936.74 	 pcd: ¿Por qué no hacemos cuatro?	1
1433978938.74 	 participante: si puede hacer cuatro, haga cuatro.	1
1433978942.74 	 pcd: Ah.. ah no.	1
1433978967.74 	 pcd: este juego no me gusta	1
1433978970.74 	 participante: Ahorita vamos a terminar de jugar	1
1433978983.74 	 pcd: este es una cruz.	1
1433978985.74 	 participante: ujum	1
1433978995.74 	 pcd: ¿Qué? Ya me quiero ir	1
1433978998.74 	 participante: Ahorita ya nos vamos a ir.	1
1433979008.74 	 participante: Ya no vamos a hacer, ya no vamos a hacer cruces pero vamos a hacer líneas.	1
1433979014.74 	 pcd: ¿Y pa’ qué quiere las líneas?	1
1433979017.74 	 participante: Para ver que figura puede hacer.	1
1433979027.74 	 pcd: Están feas de todas maneras	1
1433979032.74 	 participante: A la otra le voy a poner agujetas de otro color para que se vea mas bonita.	1
1433979038.74 	 participante: No ya no quiero jugar este juego. Está feo.	1
1433979046.74 	 (incomprehensible)	1
1433979059.74 	 pcd: Usted no sabe	1
1433979061.74 	 participante: No sabe que?	1
1433979063.74 	 pcd: Eh?	1
1433979064.74 	 pcd: No sabe hacer eso	1
1433979069.74 	 pcd: Nomás le mete uno así, otro así y otro así y no hace nada.	1
1433979073.74 	 participante: Así es el juego.	1
1433979075.74 	 pcd: hmm?	1
1433979076.74 	 participante: Así es el juego. Ahorita va a intentar hacerlo.	1
1433979080.74 	 pcd: Pues no hizo nada.	1
1433979088.74 	 Donde está mi mamá?	2
1433979089.74 	 participante: Fué a la tienda, ahorita viene	2
1433979091.74 	 pcd: aya, mi mamá tan vaga. *mumbling*	2
1433979112.74 	 pcd: Todos están bien callados aquí. Ni los pájaros quieren cantar ahora.	2
1433979118.74 	 participante: Es que está haciendo frío. Por eso.	2
1433979122.74 	 pcd: No yo tengo calor. ¿Usted tiene frío?	-
1433979125.74 	 participante: Si, yo tengo frío.	-
1433979127.74 	 pcd: No, yo tengo.. estoy sudando.	-
1433979129.74 	 pcd: Usted no suda?	-
1433979133.74 	 participante: Si, pero ahorita como tengo frío no estoy sudando.	-
1433979136.74 	 pcd: Yo si tengo. Mire, quedó mejor que el de usted.	0
1433979141.74 	 participante: Aaaah. Me ganó y dice que no sabe.	0
1433979145.74 	 pcd: pss es que está haciendo cosas muy feas usted.	0
1433979153.74 	 pcd: Y qué le escribe ahí? Que me va, me va a pedir mi licencia?	2
1433979162.74 	 participante: no..	2
1433979163.74 	 pcd: Cómo que no si para eso me tiene jugando. Y luego me sale que no.	2
1433979169.74 	 participante: Ahorita se la doy. Ahorita no se la voy a pedir, pero a lo mejor mas al rato.	2
1433979179.74 	 pcd: Usted es bien enojona, verdad?	2
1433979181.74 	 participante: Algo.	2
1433979182.74 	 pcd: Sí?	2
1433979183.74 	 participante: Si.	2
1433979183.74 	 pcd: Ay, pues no. Ya me está dando miedo. Ya me quiero ir. Ya me voy.	3
1433979190.74 	 participante: No se vaya, ahorita. Nada mas, este es el último y ya.	3
1433979200.74 	 pcd: Ya tiene rato diciendo lo mismo. Y luego no hace bien las cosas usted.	2
1433979213.74 	 pcd: En que año va? En primero o en segundo?	2
1433979217.74 	 participante: En segundo.	2
1433979218.74 	 pcd: Si, pues todavía le falta mucho.	2
1433979221.74 	 participante: Si.	2
1433979223.74 	 pcd: No, yo ya voy en sexto. Ya voy a terminar.	2
1433979232.74 	 participante: ujum. Que bueno. No, a mi todavía me falta.	1
1433979236.74 	 pcd: Pues por que no se apura?	1
1433979240.74 	 pcd: Y en lugar de estar haciendo cruces, se debería de apurar.	1
1433979245.74 	 participante: Si, voy a hacer.. dos cruces.	1
1433979252.74 	 pcd: Dijo que ese era el último. Eh?.	1
1433979253.74 	 participante: Si.	1
1433979261.74 	 pcd: Cómo los hizo? Una cruz pa’ allá. Otra cruz pa’ acá. Otra para allá. No, pues ya se me olvidó.	1
1433979271.74 	 participante: *suspira*	1
1433979303.74 	 *hace señas* Verdad qué sí? Por qué me pone a jugar esto?	1
1433979314.74 	 pcd: Esto no es un juego.	1
1433979321.74 	 pcd: Ya me quiero ir.	3
1433979323.74 	 participante: Ya, ya casi lo termina.	3
1433979325.74 	 pcd: Lo voy a terminar.	1
1433979347.74 	 participante: Ya, ya terminamos de jugar.	1
1433979350.74 	 pcd: Ya no ande jugando esos juegos.	1
1433979355.74 	 participante: No ya no. Voy a buscar otros juegos.	1
1433979365.74 	 pcd: Qué? Me va a llevar a jugar té?	
1433979369.74 	 Cathy: No, nos vamos para.. para darle.. que le de su medicina su hermano.	
